,code,type,company
1240,HP-1727CMP,L2J,OTHERS
1241,HP-1728CMP,L2J,OTHERS
1242,HP-1729CMP,L2J,OTHERS
1243,HP-1730CMP,L2J,OTHERS
1244,HP-1821CMP,L2J,OTHERS
1245,HP-1822CMP,L2J,OTHERS
1246,HP-1823CMP,L2J,OTHERS
1247,HP-1824CMP,L2J,OTHERS
1248,HP-1825CMP,L2J,OTHERS
1249,HP-1826CMP,L2J,OTHERS
1250,HP-1827CMP,L2J,OTHERS
1251,HP-1828CMP,L2J,OTHERS
1252,HP-1829CMP,L2J,OTHERS
1253,HP-1830CMP,L2J,OTHERS
1254,HP-1831CMP,L2J,OTHERS
1255,HP-1832CMP,L2J,OTHERS
1256,HP-1833CMP,L2J,OTHERS
1257,HP-1834CMP,L2J,OTHERS
1258,HP-1835CMP,L2J,OTHERS
1259,HP-1836CMP,L2J,OTHERS
1260,HP-1837CMP,L2J,OTHERS
1261,HP-1838CMP,L2J,OTHERS
1262,HP-1839CMP,L2J,OTHERS
1263,HP-1840CMP,L2J,OTHERS
1264,HP-1841CMP,L2J,OTHERS
1265,HP-1842CMP,L2J,OTHERS
1266,HP-1843CMP,L2J,OTHERS
1267,HP-1844CMP,L2J,OTHERS
1268,HP-1845CMP,L2J,OTHERS
1269,HP-1846CMP,L2J,OTHERS
1270,HP-1847CMP,L2J,OTHERS
1271,HP-1848CMP,L2J,OTHERS
1272,HP-1849CMP,L2J,OTHERS
1273,HP-1851CMP,L2J,OTHERS
1274,HP-1853CMP,L2J,OTHERS
1275,JY-BAA,L2J,OTHERS
1276,JY-BAB,L2J,OTHERS
1277,JY-BAC,L2J,OTHERS
1278,JY-BAE,L2J,OTHERS
1279,JY-BAF,L2J,OTHERS
1280,JY-BAG,L2J,OTHERS
1281,JY-BAH,L2J,OTHERS
1282,LX-EBO,FA8X,OTHERS
1283,LX-JCV,L4J,OTHERS
1284,LX-VCJ,L4J,OTHERS
1285,M-ANGO,L2J,OTHERS
1286,M-YFLY,L1T,OTHERS
1287,N1,L2J,OTHERS
1288,N100FN,L2J,OTHERS
1289,N101CG,L1T,OTHERS
1290,N101HQ,L2J,REPUBLIC AIRWAYS INC
1291,N101UD,L2J,OTHERS
1292,N102HQ,L2J,REPUBLIC AIRWAYS INC
1293,N102LJ,L2J,OTHERS
1294,N103HQ,L2J,REPUBLIC AIRWAYS INC
1295,N103SY,L2J,OTHERS
1296,N1040,L2J,OTHERS
1297,N1058N,L1T,OTHERS
1298,N105AD,L2J,OTHERS
1299,N105HQ,L2J,REPUBLIC AIRWAYS INC
1300,N105JS,L2J,BANK OF UTAH TRUSTEE
1301,N106HQ,L2J,OTHERS
1302,N107HQ,L2J,REPUBLIC AIRWAYS INC
1303,N1086F,L1T,OTHERS
1304,N108HQ,L2J,REPUBLIC AIRWAYS INC
1305,N109JS,L2J,BANK OF UTAH TRUSTEE
1306,N109QS,L2J,OTHERS
1307,N109UW,L2J,AMERICAN AIRLINES INC
1308,N10EF,L2J,OTHERS
1309,N10JM,L2J,OTHERS
1310,N10SE,L2J,OTHERS
1311,N110HQ,L2J,OTHERS
1312,N110JS,L2J,BANK OF UTAH TRUSTEE
1313,N110WA,L1P,OTHERS
1314,N110WS,L2J,OTHERS
1315,N1116W,L1T,OTHERS
1316,N11191,L2J,OTHERS
1317,N111HQ,L2J,OTHERS
1318,N111NY,L1T,OTHERS
1319,N111QS,L2J,OTHERS
1320,N111RF,L1T,OTHERS
1321,N111US,L2J,AMERICAN AIRLINES INC
1322,N1127M,L2J,OTHERS
1323,N1128M,L2J,OTHERS
1324,N112AF,L1T,OTHERS
1325,N112HQ,L2J,REPUBLIC AIRWAYS INC
1326,N113HQ,L2J,REPUBLIC AIRWAYS INC
1327,N114BD,L2J,OTHERS
1328,N114HQ,L2J,REPUBLIC AIRWAYS INC
1329,N115HQ,L2J,REPUBLIC AIRWAYS INC
1330,N115JJ,L2J,OTHERS
1331,N115QS,L2J,OTHERS
1332,N116HQ,L2J,REPUBLIC AIRWAYS INC
1333,N116QS,L2J,OTHERS
1334,N117HH,L2J,OTHERS
1335,N117HQ,L2J,REPUBLIC AIRWAYS INC
1336,N117PW,L1T,OTHERS
1337,N117SY,L2J,OTHERS
1338,N117TF,L2J,OTHERS
1339,N117UW,L2J,BANK OF UTAH TRUSTEE
1340,N118AD,L2J,OTHERS
1341,N118HQ,L2J,REPUBLIC AIRWAYS INC
1342,N118US,L2J,BANK OF UTAH TRUSTEE
1343,N119HQ,L2J,REPUBLIC AIRWAYS INC
1344,N119UT,L1T,OTHERS
1345,N12028,L2J,AMERICAN AIRLINES INC
1346,N120HF,L2J,OTHERS
1347,N120HQ,L2J,REPUBLIC AIRWAYS INC
1348,N120JP,L2J,OTHERS
1349,N120PE,L1T,OTHERS
1350,N120UP,L2J,OTHERS
1351,N12175,L2J,OTHERS
1352,N12195,L2J,OTHERS
1353,N121HQ,L2J,REPUBLIC AIRWAYS INC
1354,N121RS,L2J,OTHERS
1355,N121UP,L2J,OTHERS
1356,N122HQ,L2J,REPUBLIC AIRWAYS INC
1357,N122SY,L2J,OTHERS
1358,N122UP,L2J,OTHERS
1359,N122VR,L2J,OTHERS
1360,N123CJ,L2J,OTHERS
1361,N123ED,L2J,OTHERS
1362,N123HQ,L2J,REPUBLIC AIRWAYS INC
1363,N123KH,L2J,OTHERS
1364,N124AM,H1T,OTHERS
1365,N124HQ,L2J,REPUBLIC AIRWAYS INC
1366,N124UP,L2J,OTHERS
1367,N125GA,L2J,OTHERS
1368,N125HQ,L2J,REPUBLIC AIRWAYS INC
1369,N125SY,L2J,OTHERS
1370,N125UP,L2J,OTHERS
1371,N126HQ,L2J,REPUBLIC AIRWAYS INC
1372,N126UP,L2J,OTHERS
1373,N127HQ,L2J,REPUBLIC AIRWAYS INC
1374,N127SY,L2J,OTHERS
1375,N127UP,L2J,OTHERS
1376,N127UW,L2J,AMERICAN AIRLINES INC
1377,N128HQ,L2J,REPUBLIC AIRWAYS INC
1378,N128UP,L2J,OTHERS
1379,N129HQ,L2J,REPUBLIC AIRWAYS INC
1380,N129UP,L2J,OTHERS
1381,N12AR,L1T,OTHERS
1382,N130HQ,L2J,REPUBLIC AIRWAYS INC
1383,N130SY,L2J,OTHERS
1384,N130UP,L2J,OTHERS
1385,N131BV,L2J,OTHERS
1386,N131EV,L2J,DELTA AIR LINES
1387,N131HQ,L2J,REPUBLIC AIRWAYS INC
1388,N131UP,L2J,OTHERS
1389,N132EV,L2J,DELTA AIR LINES
1390,N132HQ,L2J,REPUBLIC AIRWAYS INC
1391,N133EV,L2J,OTHERS
1392,N133HQ,L2J,OTHERS
1393,N133UP,L2J,OTHERS
1394,N1340M,L1P,OTHERS
1395,N134EV,L2J,OTHERS
1396,N134UP,L2J,OTHERS
1397,N135EV,L2J,DELTA AIR LINES
1398,N135HQ,L2J,REPUBLIC AIRWAYS INC
1399,N135UP,L2J,OTHERS
1400,N136EV,L2J,DELTA AIR LINES
1401,N136HQ,L2J,REPUBLIC AIRWAYS INC
1402,N136UP,L2J,OTHERS
1403,N137EV,L2J,OTHERS
1404,N137JR,L2T,OTHERS
1405,N137UP,L2J,OTHERS
1406,N137WB,L1P,OTHERS
1407,N138EV,L2J,DELTA AIR LINES
1408,N138HQ,L2J,REPUBLIC AIRWAYS INC
1409,N138HW,L2J,OTHERS
1410,N138UP,L2J,OTHERS
1411,N139UP,L2J,OTHERS
1412,N140UP,L2J,OTHERS
1413,N141UP,L2J,OTHERS
1414,N142UP,L2J,OTHERS
1415,N143UP,L2J,OTHERS
1416,N144PK,L2J,OTHERS
1417,N144UP,L2J,OTHERS
1418,N145CM,L2J,OTHERS
1419,N145UP,L2J,OTHERS
1420,N146BG,L2J,OTHERS
1421,N146PQ,L2J,OTHERS
1422,N146UP,L2J,OTHERS
1423,N147PQ,L2J,OTHERS
1424,N147UP,L2J,OTHERS
1425,N149UP,L2J,OTHERS
1426,N14HG,L2T,OTHERS
1427,N150GA,L2J,OTHERS
1428,N150GV,L2J,OTHERS
1429,N150UP,L2J,OTHERS
1430,N151GG,L2T,OTHERS
1431,N151QS,L2J,OTHERS
1432,N151UP,L2J,OTHERS
1433,N152UP,L2J,OTHERS
1434,N152UW,L2J,AMERICAN AIRLINES INC
1435,N153PQ,L2J,OTHERS
1436,N153UP,L2J,OTHERS
1437,N154EA,L2J,BANK OF UTAH TRUSTEE
1438,N154G,L2J,OTHERS
1439,N156RK,L2J,OTHERS
1440,N156SB,L1T,OTHERS
1441,N156UP,L2J,OTHERS
1442,N157UP,L2J,OTHERS
1443,N158TW,L2J,OTHERS
1444,N158UP,L2J,OTHERS
1445,N159UP,L2J,OTHERS
1446,N15CF,L2J,OTHERS
1447,N160GG,L2J,OTHERS
1448,N160UP,L2J,OTHERS
1449,N161PL,L2J,OTHERS
1450,N161PQ,L2J,OTHERS
1451,N161UP,L2J,OTHERS
1452,N162UP,L2J,OTHERS
1453,N163CK,L2J,OTHERS
1454,N163SY,L2J,OTHERS
1455,N163UP,L2J,OTHERS
1456,N164RA,L2J,OTHERS
1457,N164UP,L2J,OTHERS
1458,N165UP,L2J,OTHERS
1459,N166PQ,L2J,OTHERS
1460,N166SY,L2J,OTHERS
1461,N166UP,L2J,OTHERS
1462,N166WT,L2T,OTHERS
1463,N167UP,L2J,OTHERS
1464,N168UP,L2J,OTHERS
1465,N169LG,L2P,OTHERS
1466,N169UP,L2J,OTHERS
1467,N16HG,L2T,OTHERS
1468,N170AP,L2J,OTHERS
1469,N170PQ,L2J,OTHERS
1470,N170UP,L2J,OTHERS
1471,N171JC,L2J,OTHERS
1472,N171UP,L2J,OTHERS
1473,N172UP,L2J,OTHERS
1474,N173UP,L2J,OTHERS
1475,N174SJ,L2J,OTHERS
1476,N174UP,L2J,OTHERS
1477,N176PQ,L2J,DELTA AIR LINES
1478,N176SM,L2J,OTHERS
1479,N178PT,L2J,OTHERS
1480,N179SA,L1T,OTHERS
1481,N181GJ,L2J,OTHERS
1482,N181PQ,L2J,DELTA AIR LINES
1483,N182GJ,L2J,OTHERS
1484,N183BX,L2J,OTHERS
1485,N183GJ,L2J,DELTA AIR LINES
1486,N184GJ,L2J,OTHERS
1487,N1850M,L2J,OTHERS
1488,N186PQ,L2J,OTHERS
1489,N187CR,L2J,OTHERS
1490,N187GJ,L2J,DELTA AIR LINES
1491,N1904W,L2J,OTHERS
1492,N190AS,L1T,OTHERS
1493,N191GH,L2J,OTHERS
1494,N1920,L2J,OTHERS
1495,N193JC,L2J,OTHERS
1496,N195PQ,L2J,OTHERS
1497,N197PQ,L2J,DELTA AIR LINES
1498,N199SC,L2J,OTHERS
1499,N1AM,L2J,OTHERS
1500,N1BB,L2J,OTHERS
1501,N1NE,L2J,BANK OF UTAH TRUSTEE
1502,N1Y,L2J,OTHERS
1503,N2,L2J,OTHERS
1504,N200FM,L2T,OTHERS
1505,N200JB,L2J,OTHERS
1506,N200MT,L2J,OTHERS
1507,N200PQ,L2J,DELTA AIR LINES
1508,N200SY,L2J,OTHERS
1509,N202NN,L2J,AMERICAN AIRLINES INC
1510,N204NN,L2J,AMERICAN AIRLINES INC
1511,N205MS,L2T,OTHERS
1512,N206NN,L2J,AMERICAN AIRLINES INC
1513,N206QS,L2J,OTHERS
1514,N207PS,L2J,OTHERS
1515,N207SY,L2J,OTHERS
1516,N208AN,L2J,AMERICAN AIRLINES INC
1517,N208QS,L2J,OTHERS
1518,N208US,L2J,OTHERS
1519,N209JP,L1T,OTHERS
1520,N211EC,L2J,OTHERS
1521,N211NN,L2J,AMERICAN AIRLINES INC
1522,N212LP,L2J,OTHERS
1523,N212NN,L2J,AMERICAN AIRLINES INC
1524,N212RG,L2J,OTHERS
1525,N213GS,L2J,OTHERS
1526,N213PC,L2J,BANK OF UTAH TRUSTEE
1527,N213SY,L2J,OTHERS
1528,N214LD,L2J,OTHERS
1529,N214RW,L2J,OTHERS
1530,N215BB,L2J,OTHERS
1531,N215NN,L2J,AMERICAN AIRLINES INC
1532,N215NV,L2J,OTHERS
1533,N217CK,L2J,OTHERS
1534,N218NV,L2J,OTHERS
1535,N21FE,L2J,OTHERS
1536,N21RA,L2J,OTHERS
1537,N220CK,L2J,OTHERS
1538,N220NV,L2J,OTHERS
1539,N222NS,L2J,AMERICAN AIRLINES INC
1540,N223JS,L2J,OTHERS
1541,N224NV,L2J,OTHERS
1542,N226NN,L2J,AMERICAN AIRLINES INC
1543,N227CK,L2J,OTHERS
1544,N227NN,L2J,AMERICAN AIRLINES INC
1545,N228NN,L2J,AMERICAN AIRLINES INC
1546,N228PQ,L2J,OTHERS
1547,N228RE,L2J,OTHERS
1548,N228Y,L2J,OTHERS
1549,N229SW,L2T,OTHERS
1550,N22HA,L1P,OTHERS
1551,N230NN,L2J,AMERICAN AIRLINES INC
1552,N230UH,L1T,OTHERS
1553,N231AN,L2J,AMERICAN AIRLINES INC
1554,N232BG,L2T,OTHERS
1555,N232CF,L2J,OTHERS
1556,N232PQ,L2J,OTHERS
1557,N234FJ,L2J,OTHERS
1558,N235EE,L2J,OTHERS
1559,N235NN,L2J,AMERICAN AIRLINES INC
1560,N235SW,L2T,OTHERS
1561,N23UC,L2J,OTHERS
1562,N241MP,L1P,OTHERS
1563,N243AF,L1T,OTHERS
1564,N243PG,L2J,OTHERS
1565,N244LJ,L2J,OTHERS
1566,N246NN,L2J,AMERICAN AIRLINES INC
1567,N246PS,L2J,OTHERS
1568,N247DR,L2J,OTHERS
1569,N247FR,L3J,OTHERS
1570,N247FS,L2J,OTHERS
1571,N247WE,L2J,OTHERS
1572,N251NN,L2J,AMERICAN AIRLINES INC
1573,N251QS,L2J,OTHERS
1574,N253NN,L2J,AMERICAN AIRLINES INC
1575,N255BB,L2T,OTHERS
1576,N259CK,L2J,OTHERS
1577,N25MB,L2J,BANK OF UTAH TRUSTEE
1578,N263TA,L2J,OTHERS
1579,N264CK,L2J,OTHERS
1580,N268NN,L2J,AMERICAN AIRLINES INC
1581,N268VT,L2J,OTHERS
1582,N26ME,L2J,OTHERS
1583,N26NJ,L2J,OTHERS
1584,N270SC,L2J,OTHERS
1585,N27190,L2J,OTHERS
1586,N272PQ,L2J,DELTA AIR LINES
1587,N273LJ,L2J,OTHERS
1588,N273LP,L2J,OTHERS
1589,N273SF,L2J,OTHERS
1590,N275LA,L2T,OTHERS
1591,N278MC,L2J,OTHERS
1592,N279PQ,L2J,DELTA AIR LINES
1593,N27HK,L2T,OTHERS
1594,N27MG,L1T,OTHERS
1595,N280LS,L2J,OTHERS
1596,N283DM,L2J,BANK OF UTAH TRUSTEE
1597,N284DH,L2J,OTHERS
1598,N285GA,L2J,OTHERS
1599,N288NN,L2J,AMERICAN AIRLINES INC
1600,N288WK,L2J,OTHERS
1601,N289AW,L2J,OTHERS
1602,N289MW,L2J,AMERICAN AIRLINES INC
1603,N28GP,L2J,OTHERS
1604,N28SP,L2J,OTHERS
1605,N2900D,L2J,OTHERS
1606,N290CK,L2J,OTHERS
1607,N292PQ,L2J,DELTA AIR LINES
1608,N293PQ,L2J,DELTA AIR LINES
1609,N294PQ,L2J,DELTA AIR LINES
1610,N295AF,L1T,OTHERS
1611,N295PQ,L2J,DELTA AIR LINES
1612,N296PQ,L2J,DELTA AIR LINES
1613,N297PQ,L2J,DELTA AIR LINES
1614,N297SW,L2T,OTHERS
1615,N298CK,L2J,OTHERS
1616,N298PQ,L2J,DELTA AIR LINES
1617,N299PQ,L2J,DELTA AIR LINES
1618,N300GD,L2T,OTHERS
1619,N300GF,L2J,OTHERS
1620,N300PQ,L2J,DELTA AIR LINES
1621,N300RC,L2J,OTHERS
1622,N300WZ,H1P,OTHERS
1623,N301AZ,L2J,OTHERS
1624,N301NV,L2J,OTHERS
1625,N301PQ,L2J,OTHERS
1626,N302AZ,L2J,OTHERS
1627,N302PQ,L2J,BANK OF UTAH TRUSTEE
1628,N302QS,L2J,OTHERS
1629,N303PQ,L2J,OTHERS
1630,N304FE,L3J,OTHERS
1631,N304GV,L2J,OTHERS
1632,N304PQ,L2J,DELTA AIR LINES
1633,N305NV,L2J,OTHERS
1634,N305PQ,L2J,OTHERS
1635,N305QS,L2J,OTHERS
1636,N305TC,L2J,OTHERS
1637,N306FE,L3J,OTHERS
1638,N306PQ,L2J,DELTA AIR LINES
1639,N307FE,L3J,OTHERS
1640,N307NV,L2J,OTHERS
1641,N307PQ,L2J,DELTA AIR LINES
1642,N308PQ,L2J,DELTA AIR LINES
1643,N308QS,L2J,OTHERS
1644,N309PQ,L2J,DELTA AIR LINES
1645,N30JE,L2J,OTHERS
1646,N30VR,L2J,OTHERS
1647,N310PQ,L2J,DELTA AIR LINES
1648,N310QS,L2J,OTHERS
1649,N311PQ,L2J,DELTA AIR LINES
1650,N312QS,L2J,OTHERS
1651,N313PQ,L2J,DELTA AIR LINES
1652,N313QS,L2J,OTHERS
1653,N314PQ,L2J,DELTA AIR LINES
1654,N314QS,L2J,OTHERS
1655,N314TW,L2J,OTHERS
1656,N314XA,L2J,OTHERS
1657,N315PQ,L2J,DELTA AIR LINES
1658,N316FE,L3J,OTHERS
1659,N316PQ,L2J,DELTA AIR LINES
1660,N317CA,L2J,DELTA AIR LINES
1661,N317ML,L2J,OTHERS
1662,N318FE,L3J,OTHERS
1663,N318QS,L2J,OTHERS
1664,N319AF,L1T,OTHERS
1665,N319FE,L3J,OTHERS
1666,N319PQ,L2J,DELTA AIR LINES
1667,N31JE,L2J,OTHERS
1668,N320PQ,L2J,DELTA AIR LINES
1669,N321MS,L2J,OTHERS
1670,N322QS,L2J,OTHERS
1671,N324PQ,L2J,DELTA AIR LINES
1672,N324QS,L2J,OTHERS
1673,N324WK,L1P,OTHERS
1674,N325ND,L2J,OTHERS
1675,N325NV,L2J,OTHERS
1676,N325PQ,L2J,DELTA AIR LINES
1677,N325QS,L2J,OTHERS
1678,N326PQ,L2J,DELTA AIR LINES
1679,N326QS,L2J,OTHERS
1680,N327JZ,L1T,OTHERS
1681,N327NV,L2J,OTHERS
1682,N327QS,L2J,OTHERS
1683,N328PF,L2J,OTHERS
1684,N328QS,L2J,OTHERS
1685,N328RP,L2J,OTHERS
1686,N329BH,L2J,OTHERS
1687,N329PQ,L2J,BANK OF UTAH TRUSTEE
1688,N32MJ,L2J,OTHERS
1689,N330PQ,L2J,DELTA AIR LINES
1690,N331CA,L2J,DELTA AIR LINES
1691,N331MP,L2T,OTHERS
1692,N331PQ,L2J,BANK OF UTAH TRUSTEE
1693,N332QS,L2J,OTHERS
1694,N335PQ,L2J,DELTA AIR LINES
1695,N33610,L2J,OTHERS
1696,N336PQ,L2J,DELTA AIR LINES
1697,N337AS,L2J,OTHERS
1698,N337NV,L2J,OTHERS
1699,N337PQ,L2J,BANK OF UTAH TRUSTEE
1700,N337QS,L2J,OTHERS
1701,N338QS,L2J,OTHERS
1702,N339HP,L2J,OTHERS
1703,N340AF,L1T,OTHERS
1704,N340CA,L2J,DELTA AIR LINES
1705,N341FX,L2J,OTHERS
1706,N341K,L2J,OTHERS
1707,N341PQ,L2J,BANK OF UTAH TRUSTEE
1708,N341QS,L2J,OTHERS
1709,N342AM,L2J,OTHERS
1710,N342QS,L2J,OTHERS
1711,N343CW,L1T,OTHERS
1712,N343EC,L2J,OTHERS
1713,N344FX,L2J,OTHERS
1714,N344QS,L2J,OTHERS
1715,N345HC,L2J,OTHERS
1716,N346AS,L2J,OTHERS
1717,N346FX,L2J,OTHERS
1718,N347QS,L2J,OTHERS
1719,N347WS,L2J,OTHERS
1720,N348FX,L2J,OTHERS
1721,N348PQ,L2J,BANK OF UTAH TRUSTEE
1722,N349FX,L2J,OTHERS
1723,N349PQ,L2J,BANK OF UTAH TRUSTEE
1724,N350VJ,L2J,OTHERS
1725,N351FX,L2J,OTHERS
1726,N351QS,L2J,OTHERS
1727,N351VJ,L2J,BANK OF UTAH TRUSTEE
1728,N352CK,L2J,OTHERS
1729,N352FX,L2J,OTHERS
1730,N352VJ,L2J,BANK OF UTAH TRUSTEE
1731,N352XR,L2J,OTHERS
1732,N353CK,L2J,OTHERS
1733,N353FX,L2J,OTHERS
1734,N353SA,L2T,BANK OF UTAH TRUSTEE
1735,N353VJ,L2J,BANK OF UTAH TRUSTEE
1736,N354FX,L2J,OTHERS
1737,N354QS,L2J,OTHERS
1738,N354VJ,L2J,BANK OF UTAH TRUSTEE
1739,N355FA,L2J,OTHERS
1740,N355FX,L2J,OTHERS
1741,N356FX,L2J,OTHERS
1742,N356VJ,L2J,BANK OF UTAH TRUSTEE
1743,N356WA,L2J,OTHERS
1744,N357FX,L2J,OTHERS
1745,N358FX,L2J,OTHERS
1746,N360FX,L2J,OTHERS
1747,N360HP,L2J,OTHERS
1748,N360JE,L2J,OTHERS
1749,N360QS,L2J,OTHERS
1750,N361FX,L2J,OTHERS
1751,N361QS,L2J,OTHERS
1752,N363QS,L2J,OTHERS
1753,N364QS,L2J,OTHERS
1754,N365FX,L2J,OTHERS
1755,N366FX,L2J,OTHERS
1756,N366QS,L2J,OTHERS
1757,N367AF,L1T,OTHERS
1758,N367CA,L2J,DELTA AIR LINES
1759,N367FX,L2J,OTHERS
1760,N367LJ,L2J,OTHERS
1761,N368AR,L2J,WELLS FARGO TRUST CO NA TRUSTEE
1762,N368CA,L2J,DELTA AIR LINES
1763,N368QS,L2J,OTHERS
1764,N369FX,L2J,OTHERS
1765,N369MN,L2J,OTHERS
1766,N369QS,L2J,OTHERS
1767,N370FX,L2J,OTHERS
1768,N370QS,L2J,OTHERS
1769,N371CA,L2J,DELTA AIR LINES
1770,N371FP,L2J,OTHERS
1771,N371QS,L2J,OTHERS
1772,N373FX,L2J,OTHERS
1773,N373QS,L2J,OTHERS
1774,N374CA,L2J,OTHERS
1775,N374FX,L2J,OTHERS
1776,N374QS,L2J,OTHERS
1777,N3751B,L2J,DELTA AIR LINES
1778,N375FX,L2J,OTHERS
1779,N375WB,L2J,OTHERS
1780,N376CA,L2J,DELTA AIR LINES
1781,N377AR,L2J,WELLS FARGO TRUST CO NA TRUSTEE
1782,N377MD,L2J,OTHERS
1783,N378QS,L2J,OTHERS
1784,N378TM,L2J,OTHERS
1785,N379QS,L2J,OTHERS
1786,N37HL,L1T,OTHERS
1787,N380CR,L2J,OTHERS
1788,N387QS,L2J,OTHERS
1789,N388QS,L2J,OTHERS
1790,N389AW,L2J,OTHERS
1791,N389QS,L2J,OTHERS
1792,N390CA,L2J,DELTA AIR LINES
1793,N390QS,L2J,OTHERS
1794,N391CA,L2J,DELTA AIR LINES
1795,N391QS,L2J,OTHERS
1796,N392QS,L2J,OTHERS
1797,N394AK,L2J,OTHERS
1798,N395QS,L2J,OTHERS
1799,N3975A,L2J,OTHERS
1800,N397QS,L2J,OTHERS
1801,N398CA,L2J,DELTA AIR LINES
1802,N398J,L1T,OTHERS
1803,N398QS,L2J,OTHERS
1804,N39FE,L2J,OTHERS
1805,N4005X,L2J,AMERICAN AIRLINES INC
1806,N400MV,L2J,OTHERS
1807,N400VP,L2J,OTHERS
1808,N401YX,L2J,REPUBLIC AIRWAYS INC
1809,N402YX,L2J,REPUBLIC AIRWAYS INC
1810,N4032T,L2J,AMERICAN AIRLINES INC
1811,N404YX,L2J,REPUBLIC AIRWAYS INC
1812,N405AW,L2J,OTHERS
1813,N405FX,L2J,OTHERS
1814,N405LA,L2J,BANK OF UTAH TRUSTEE
1815,N405YX,L2J,REPUBLIC AIRWAYS INC
1816,N406FX,L2J,OTHERS
1817,N406QX,L2T,BANK OF UTAH TRUSTEE
1818,N406UP,L2J,OTHERS
1819,N406YX,L2J,REPUBLIC AIRWAYS INC
1820,N407FX,L2J,OTHERS
1821,N407QS,L2J,OTHERS
1822,N407YX,L2J,REPUBLIC AIRWAYS INC
1823,N408AW,L2J,OTHERS
1824,N408PC,L2J,OTHERS
1825,N408YX,L2J,REPUBLIC AIRWAYS INC
1826,N409AW,L2J,OTHERS
1827,N409BG,L1T,OTHERS
1828,N409QS,L2J,OTHERS
1829,N409YX,L2J,REPUBLIC AIRWAYS INC
1830,N40FC,L2J,OTHERS
1831,N40KC,L2T,OTHERS
1832,N40MF,L2J,OTHERS
1833,N410AW,L2J,OTHERS
1834,N410FX,L2J,OTHERS
1835,N410YX,L2J,REPUBLIC AIRWAYS INC
1836,N411FX,L2J,BANK OF UTAH TRUSTEE
1837,N411YX,L2J,REPUBLIC AIRWAYS INC
1838,N411ZW,L2J,OTHERS
1839,N412AW,L2J,OTHERS
1840,N412YX,L2J,OTHERS
1841,N413AW,L2J,OTHERS
1842,N413FX,L2J,BANK OF UTAH TRUSTEE
1843,N413YX,L2J,REPUBLIC AIRWAYS INC
1844,N414DH,L2J,OTHERS
1845,N414YX,L2J,REPUBLIC AIRWAYS INC
1846,N414ZW,L2J,OTHERS
1847,N415AW,L2J,OTHERS
1848,N415YX,L2J,REPUBLIC AIRWAYS INC
1849,N416AW,L2J,OTHERS
1850,N416EL,L2J,OTHERS
1851,N416YX,L2J,REPUBLIC AIRWAYS INC
1852,N417AW,L2J,OTHERS
1853,N417TM,L2J,OTHERS
1854,N417YX,L2J,REPUBLIC AIRWAYS INC
1855,N418AW,L2J,OTHERS
1856,N418YX,L2J,REPUBLIC AIRWAYS INC
1857,N419AW,L2J,OTHERS
1858,N419YX,L2J,REPUBLIC AIRWAYS INC
1859,N41DP,L2J,OTHERS
1860,N420AW,L2J,OTHERS
1861,N420AZ,L2J,OTHERS
1862,N420YX,L2J,REPUBLIC AIRWAYS INC
1863,N421YX,L2J,REPUBLIC AIRWAYS INC
1864,N421ZW,L2J,OTHERS
1865,N422AJ,L2J,OTHERS
1866,N422CS,L2J,OTHERS
1867,N422YX,L2J,REPUBLIC AIRWAYS INC
1868,N423AW,L2J,OTHERS
1869,N423YX,L2J,REPUBLIC AIRWAYS INC
1870,N424AW,L2J,OTHERS
1871,N424JR,L2J,OTHERS
1872,N424TG,L2J,OTHERS
1873,N424YX,L2J,REPUBLIC AIRWAYS INC
1874,N425AW,L2J,OTHERS
1875,N425YX,L2J,REPUBLIC AIRWAYS INC
1876,N426AW,L2J,OTHERS
1877,N426NA,L4T,OTHERS
1878,N426YX,L2J,REPUBLIC AIRWAYS INC
1879,N427GW,L2J,OTHERS
1880,N427YX,L2J,REPUBLIC AIRWAYS INC
1881,N428AW,L2J,OTHERS
1882,N428UP,L2J,OTHERS
1883,N428YX,L2J,REPUBLIC AIRWAYS INC
1884,N429AW,L2J,OTHERS
1885,N429YX,L2J,REPUBLIC AIRWAYS INC
1886,N42AL,L2J,OTHERS
1887,N42GJ,L2J,OTHERS
1888,N430AW,L2J,OTHERS
1889,N430SW,L2J,OTHERS
1890,N430YX,L2J,REPUBLIC AIRWAYS INC
1891,N431AW,L2J,OTHERS
1892,N431CK,L2J,OTHERS
1893,N431YX,L2J,REPUBLIC AIRWAYS INC
1894,N432AW,L2J,OTHERS
1895,N432SW,L2J,OTHERS
1896,N432YX,L2J,REPUBLIC AIRWAYS INC
1897,N433AW,L2J,OTHERS
1898,N433SW,L2J,OTHERS
1899,N433YX,L2J,REPUBLIC AIRWAYS INC
1900,N434AW,L2J,OTHERS
1901,N434YX,L2J,REPUBLIC AIRWAYS INC
1902,N435AW,L2J,OTHERS
1903,N435PC,L1T,OTHERS
1904,N435YX,L2J,REPUBLIC AIRWAYS INC
1905,N436AW,L2J,OTHERS
1906,N436QS,L2J,OTHERS
1907,N436YX,L2J,REPUBLIC AIRWAYS INC
1908,N437SW,L2J,OTHERS
1909,N437YX,L2J,REPUBLIC AIRWAYS INC
1910,N438AW,L2J,OTHERS
1911,N438FX,L2J,OTHERS
1912,N438YX,L2J,REPUBLIC AIRWAYS INC
1913,N439AW,L2J,OTHERS
1914,N439FX,L2J,OTHERS
