,airportIn,airportOut,company,number
3337,CZBM,FD38,Others,1
3338,CYMX,KBED,Bank Of Utah Trustee,2
3339,CYHU,FD57,Others,1
3340,CYUL,FD57,Others,1
3341,CYHU,FD74,Others,1
3342,CYUL,FD74,Others,1
3343,CYUL,FD74,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3344,CYUL,FD83,Air Canada,1
3345,CYUL,FL35,Air Canada,1
3346,CYHU,KBDR,Others,2
3347,CYSC,KBFI,Others,1
3348,CYUL,FD38,Bank Of Utah Trustee,1
3349,CYUL,FD38,Aviation Starlink Inc.,1
3350,CYUL,FA54,Others,1
3351,CYGP,KBOS,Others,1
3352,CNV9,KBOS,Others,1
3353,CNV9,KBOS,Bank Of Utah Trustee,1
3354,CYUL,KBNA,Wells Fargo Trust Co Na Trustee,1
3355,CYUL,FA51,Air Canada Rouge Lp,1
3356,CYUL,FA51,Others,1
3357,CYUL,FA69,Others,1
3358,CSR3,KBKL,Others,1
3359,CYHU,KBNA,Air Canada,1
3360,CYUL,FD25,Others,1
3361,CYHU,KBMG,Others,1
3362,CYHU,KBKL,Air Canada,1
3363,CYQB,CZBM,Others,1
3364,CNV9,KGRR,Others,1
3365,CZBM,CYYG,Others,1
3366,CYUL,CYZD,Sky Regional Airlines Inc. /lignes Aériennes Sky Regional Inc.,1
3367,CYJN,CYZR,Others,1
3368,CYSC,CYZR,Others,1
3369,CSB3,KPBG,Others,1
3370,CSB3,KOWD,Others,1
3371,CYJN,KOSH,Others,1
3372,CYUL,K1R8,Others,1
3373,CSU3,KOSH,Others,2
3374,CYUL,KORL,Air Canada,1
3375,CYHU,KORL,Others,2
3376,CYHU,CYZV,Others,1
3377,CYHU,KORL,Air Canada,2
3378,CYUL,KORD,Aviation Starlink Inc.,2
3379,CYHU,KORD,Wells Fargo Trust Co Na Trustee,2
3380,CYHU,CYZR,Others,1
3381,CYHU,KPBG,Air Canada,1
3382,CYSC,KOPF,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
3383,CYUL,CYZD,Air Canada,1
3384,CZBM,KPHN,Others,1
3385,CYUL,KPHN,Others,2
3386,CYND,KPHN,Others,1
3387,CST3,KPHN,Others,1
3388,CSE4,KPHN,Others,1
3389,CYUL,KPHL,Bank Of Utah Trustee,1
3390,CYUL,KPHL,Air Canada Rouge Lp,2
3391,CYFJ,KPHL,Others,2
3392,CYSC,KPDK,Others,1
3393,CYUY,CYYZ,Air Canada,1
3394,CSC3,KPBI,Others,1
3395,CZBM,KPBG,Others,1
3396,CYSC,KPBG,Others,1
3397,CZBM,CYYZ,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3398,CYMX,KOPF,Others,2
3399,CSQ3,CZBA,Others,1
3400,CYUL,KN52,American Airlines Inc,1
3401,CYVB,CYZV,Others,1
3402,CNV9,CZBA,Others,1
3403,CYHU,KMTN,Others,2
3404,CYUL,KMSS,Bank Of Utah Trustee,1
3405,CYUL,KMSS,Aviation Starlink Inc.,1
3406,CYMX,KMSS,Bank Of Utah Trustee,1
3407,CSU3,KMSS,Others,1
3408,CSJ4,CZBA,Others,1
3409,CYUL,KMSP,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3410,CYUL,KMSP,Sky Regional Airlines Inc. /lignes Aériennes Sky Regional Inc.,2
3411,CNV9,KMSP,Others,1
3412,CYMX,KMOD,Others,1
3413,CYMX,KMZJ,Others,2
3414,CYUL,KN71,Others,1
3415,CYHU,KOPF,Bank Of Utah Trustee,1
3416,CNV9,KNGU,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3417,CYMX,KOMA,Others,1
3418,CYHU,KOMA,Others,2
3419,CST3,KOKV,Others,1
3420,CYUL,KOKC,Others,1
3421,CZBM,KOGS,Others,1
3422,CSY4,KOGS,Others,1
3423,CSU3,KOGS,Others,1
3424,CYUL,KOAJ,Others,1
3426,CYUL,KNUQ,Others,1
3427,CYQB,CYZV,Others,1
3428,CYUL,KNUQ,Bank Of Utah Trustee,2
3429,CYMX,KNUQ,Others,1
3430,CYUL,KNRS,Others,1
3431,CYFJ,KPHX,Others,1
3432,CYSC,KPHX,Others,1
3433,CYRQ,KPIA,Others,1
3434,CZBM,KSAN,Others,1
3435,CYUL,KSAN,Aviation Starlink Inc.,1
3436,CYUL,CYYT,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3437,CNV9,KSAN,Others,1
3438,CYUL,KS50,Air Canada,1
3439,CZBM,KROC,Others,1
3440,CYMX,KROC,Others,1
3441,CYFJ,KROC,Bank Of Utah Trustee,1
3442,CSE4,KROC,Others,1
3443,CYUL,KRMY,Others,1
3444,CYMX,KRME,Others,1
3445,CYUL,KRIC,Aviation Starlink Inc.,1
3446,CNV9,CYYZ,Bank Of Utah Trustee,1
3447,CYUL,KRDU,Delta Air Lines,1
3448,CYUL,KRDU,Aviation Starlink Inc.,1
3449,CYSC,KRDU,Others,2
3450,CYUL,KSAN,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3451,CYUL,KSAT,Air Canada,1
3452,CSC3,KSAV,Others,1
3453,CYFJ,CYYJ,Others,1
3454,CYHU,KSDL,Others,2
3455,CYUL,KSDF,Bank Of Utah Trustee,1
3456,CYHU,CYYJ,Others,1
3457,CYMX,CYYJ,Others,1
3458,CYUL,CYYJ,Air Canada,1
3459,CNV9,KSBY,Others,1
3460,CYHU,KSBM,Others,2
3461,CYUL,KSAV,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3462,CYMX,CYYT,Others,1
3463,CYUL,KSAV,Bank Of Utah Trustee,2
3464,CYRQ,KSAV,Others,1
3465,CYUL,CYYT,Aviation Starlink Inc.,1
3466,CYUL,CYYT,Cargojet Airways Ltd.,1
3467,CYFJ,KSAV,Others,1
3468,CYQB,KRDU,Others,1
3469,CSE4,KRDU,Others,1
3470,CSC3,KRDU,Others,1
3471,CYUL,KRAC,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3472,CYUL,KPSP,Aviation Starlink Inc.,1
3473,CYUL,KPSM,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3474,CYUL,KPSM,Bank Of Utah Trustee,1
3475,CYJN,KPSM,Others,1
3476,CYFJ,KPSM,Others,1
3477,CYND,CYYZ,Air Canada,1
3478,CYUL,KPNE,American Airlines Inc,1
3479,CYUL,KPMP,Flair Airlines Ltd,1
3480,CYHU,KPMP,Others,2
3481,CNV9,KPMP,Air Canada Rouge Lp,1
3482,CYUL,KPIT,Cargojet Airways Ltd.,2
3483,CYRQ,KPIT,Others,1
3484,CYMX,KPIT,Others,2
3485,CYUL,KPSP,Others,2
3486,CYMX,KPTK,Others,2
3487,CYHU,CYYZ,Bank Of Utah Trustee,1
3488,CYHU,KPWK,Air Canada,1
3489,CNV9,CYYZ,Sunwing Airlines Inc.,1
3490,CYUL,KRAC,Others,2
3491,CSJ5,CYYZ,Others,1
3492,CSP6,CYYZ,Others,1
3493,CYUL,KPWK,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3494,CTR6,CYYZ,Air Canada Rouge Lp,1
3495,CYUL,KPTK,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
3496,CYFJ,KPWK,Others,1
3497,CYHU,KPVG,Others,1
3498,CYHU,KPVG,Air Canada,1
3499,CTR6,CYYZ,Westjet Encore Ltd.,1
3500,CYUL,KPVD,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
3501,CYHU,KPVC,Others,2
3502,CSP5,CZBA,Others,1
3503,CYND,KMMU,Others,1
3504,CYRQ,KGRR,Others,2
3505,CYUL,KISP,Air Georgian Limited,1
3506,CSH5,CZBM,Others,1
3507,CSB3,KISP,Others,1
3508,CSJ4,CZBM,Others,1
3509,CYUL,KINT,Bank Of Utah Trustee,1
3510,CYHU,KINT,Others,1
3511,CYUL,KIND,Bank Of Utah Trustee,1
3512,CSC3,KIND,Others,1
3513,CYUL,KIMM,Others,1
3514,CSJ5,CZBM,Others,1
3515,CSU3,KIAG,Others,1
3516,CYUL,KIAD,Cargojet Airways Ltd.,2
3517,CYFJ,KIAD,Others,2
3518,CSC3,KIAD,Others,1
3519,CSG3,CZBM,Others,1
3520,CSM3,CZBM,Others,1
3521,CYUL,KJYO,Others,1
3522,CYMX,KJST,Others,1
3523,CYUL,KJFK,Delta Air Lines,1
3524,CYUL,KJFK,Bank Of Utah Trustee,1
3525,CPS2,CZBM,Others,1
3526,CYUL,KJFK,Air Georgian Limited,2
3527,CYUL,KJFK,Air France,1
3528,CYMX,KJAX,Bank Of Utah Trustee,1
3529,CSB3,CZBM,Air Canada,1
3530,CYRQ,KIWA,Others,1
3531,CYUL,KITH,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
3532,CYMX,KITH,Others,1
3533,CYHU,KITH,Others,2
3534,CSD3,CZBM,Others,1
3535,CNV9,KIAD,Others,1
3536,CSB3,KMMU,Others,1
3537,CYFD,CZBM,Others,1
3538,CYMX,KHOU,Others,2
3539,CYHZ,CZBM,Others,1
3540,CYHU,KHOU,Others,2
3541,CYJN,CZBM,Bank Of Utah Trustee,1
3542,CYUL,KHHR,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3543,CYHU,KHGR,Others,2
3544,CYUL,KHFD,Others,1
3545,CYHU,KHEF,Others,2
3546,CNV9,KHEF,Others,1
3547,CYUL,KGTB,Others,1
3548,CYHU,KGTB,Others,1
3549,CZBM,KGRR,Others,1
3550,CYHM,CZBM,Others,1
3551,CYMX,KHPN,Bank Of Utah Trustee,1
3552,CYMX,KI67,Others,1
3553,CYBW,CZBM,Others,1
3554,CYMX,KI67,Cargojet Airways Ltd.,1
3555,CYHU,KHWV,Others,1
3556,CYUL,KHWO,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3557,CYUL,KHVN,Aviation Starlink Inc.,2
3558,CSX3,CZBM,Others,1
3559,CSX5,CZBM,Others,1
3560,CYFJ,KHVN,Others,1
3561,CSZ3,CZBM,Others,1
3562,CYUL,KHSV,Others,2
3563,CYMX,KHSV,Others,1
3564,CYVB,KHPN,Others,1
3565,CTR6,CZBM,Others,1
3566,CTY5,CZBM,Others,1
3567,CYSC,KHPN,Others,2
3568,CNW3,CZBM,Others,1
3569,CNV8,CZBM,Others,1
3570,CYUL,KJYO,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3571,CYMX,KMIA,Cargojet Airways Ltd.,1
3572,CYFJ,KMIA,Others,1
3573,CYUL,KMHT,Bank Of Utah Trustee,2
3574,CYJN,KMHT,Bank Of Utah Trustee,1
3575,CYHU,KMHT,Bank Of Utah Trustee,2
3576,CYGP,KMHT,Others,1
3577,CYFJ,KMHT,Others,2
3578,CZBM,KMDW,Others,1
3579,CYUL,CZBA,Westjet Encore Ltd.,1
3580,CYUL,KMDW,Aviation Starlink Inc.,1
3581,CYFJ,KMDW,Others,2
3582,CSA2,CZBF,Others,1
3583,CNV9,KMDW,Others,1
3584,CNV9,KMDW,Aviation Starlink Inc.,1
3585,CSE4,CZBF,Others,1
3586,CYMX,KMIA,Air Canada,2
3587,CYND,CZBA,Others,1
3588,CYFJ,KLAS,Others,1
3589,CYJN,CZBA,Others,1
3590,CYUL,KMLI,Others,2
3591,CYSC,KMLI,Others,2
3592,CZBM,KMLB,Others,1
3593,CYUL,KMLB,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3594,CYUL,KMLB,Others,1
3595,CYUL,KMLB,Bank Of Utah Trustee,2
3596,CZBM,KMKE,Others,1
3597,CYUL,KMKE,Bank Of Utah Trustee,1
3598,CYMX,KMKE,Others,2
3599,CST3,CZBA,Others,1
3600,CYHU,KMKE,Others,2
3601,CYUL,KMDT,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
3602,CYND,CZBF,Others,1
3603,CYND,KMDT,Others,1
3604,CYUL,KLGA,Aviation Starlink Inc.,2
3605,CSP6,KLGA,Sky Regional Airlines Inc. /lignes Aériennes Sky Regional Inc.,1
3606,CYUL,KLEE,Others,1
3607,CNC4,CZBM,Others,1
3608,CYUL,KLDJ,Sky Regional Airlines Inc. /lignes Aériennes Sky Regional Inc.,1
3609,CYMX,KLCK,Others,2
3610,CNF3,CZBM,Others,1
3611,CYUL,KLAX,Bank Of Utah Trustee,2
3612,CNL3,CZBM,Others,1
3613,CNN8,CZBM,Others,1
3614,CYRQ,KLAS,Others,2
3615,CYRQ,KLAS,Bank Of Utah Trustee,1
3616,CZBM,BIRK,Others,2
3617,CZBM,42VT,Others,1
3618,CYUL,KLGA,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,2
3619,CYHU,KLUK,Air Canada,2
3620,CYJN,KMDT,Others,1
3621,CNV9,KMDT,American Airlines Inc,1
3622,CYQB,CZBF,Others,1
3623,CYMX,KMCO,Others,2
3624,CNV9,KLUK,Others,1
3625,CYUL,KLIT,Bank Of Utah Trustee,1
3626,CYHU,KLRD,Others,1
3627,CYMX,KLNN,Others,1
3628,CYUL,KLNA,Aviation Starlink Inc.,2
3629,CYUL,KLNA,Air Canada Rouge Lp,1
3630,CYMX,KLNA,Others,1
3631,CYHU,KLNA,Bank Of Utah Trustee,1
3632,CZBM,KFFT,Others,1
3633,CYUL,01FL,Air Canada Rouge Lp,1
3634,CYUL,NTAA,Aviation Starlink Inc.,1
3635,CSR3,VT52,Others,1
3636,CYOW,CSR3,Aviation Starlink Inc.,1
3637,CYQB,CSR3,Others,1
3638,CYQS,CSR3,Others,1
3639,CYRO,CSR3,Others,1
3640,CYSN,CSR3,Others,1
3641,CYTR,CSR3,Others,1
3642,CYWG,CSR3,Others,1
3643,CYZR,CSR3,Others,1
3644,CSR3,KALB,Others,1
3645,CSR3,KEWR,Republic Airways Inc,1
3646,CSR3,KORD,Others,1
3647,CSR3,KSLK,Others,1
3648,CSR3,KSYR,Others,1
3649,CLA6,CSS3,Others,1
3650,CSY3,CSS4,Others,1
3651,CPR2,CSS3,Others,1
3652,CSA2,CSS3,Others,1
3653,CSC3,CSS3,Others,1
3654,CSE3,CSS3,Others,1
3655,CSL3,CSS3,Others,1
3656,CSN3,CSS3,Others,1
3657,CSP6,CSS3,Others,1
3658,CSY3,CSS3,Others,1
3659,CTY5,CSS3,Others,1
3660,CYJN,CSS3,Others,1
3661,CYUL,CSS3,Others,1
3662,CSA2,CSS4,Others,1
3663,CSP5,CSS4,Others,1
3664,CYKF,CSR3,Others,1
3665,CYHU,CSR3,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3666,CYHM,CSR3,Others,1
3667,CTY5,CSR3,Others,1
3668,CYYZ,CSP6,Westjet Encore Ltd.,1
3669,CSP6,KMIA,Air Transat A T Inc.,1
3670,CSP6,LFMN,Air Transat A T Inc.,1
3671,CSP6,LFPG,Air Transat A T Inc.,1
3672,CLA4,CSQ3,Others,1
3673,CNA3,CSQ3,Others,1
3674,CNN8,CSQ3,Others,1
3675,CNP7,CSQ3,Others,1
3676,CNS4,CSQ3,Others,1
3677,CNV4,CSQ3,Others,1
3678,CSH5,CSQ3,Others,1
3679,CSJ4,CSQ3,Others,1
3680,CSU3,CSQ3,Others,1
3681,CSY3,CSQ3,Others,1
3682,CSZ3,CSQ3,Others,1
3683,CYKZ,CSQ3,Others,1
3684,CYND,CSQ3,Others,1
3685,CYRQ,CSQ3,Others,1
3686,CYTZ,CSQ3,Others,1
3687,CSQ3,KTEB,Others,1
3688,CNV9,CSR3,Others,1
3689,CSE3,CSR3,Others,1
3690,CSJ5,CSR3,Others,1
3691,CSP6,CSR3,Others,1
3692,CTQ2,CSR3,Others,1
3693,CTR6,CSR3,Others,1
3694,CSU3,CSS4,Others,1
3695,CYJN,CSS4,Others,1
3696,CSE4,CSU7,Others,1
3697,CNV9,CSU3,Others,1
3698,CPF6,CSU3,Others,1
3699,CSE4,CSU3,Others,1
3700,CSF7,CSU3,Others,1
3701,CSJ5,CSU3,Others,1
3702,CSY4,CSU3,Others,1
3703,CTQ2,CSU3,Others,1
3704,CYFJ,CSU3,Others,1
3705,CYOO,CSU3,Others,1
3706,CYSN,CSU3,Others,1
3707,CSB3,CSU7,Others,1
3708,CYFJ,CSU7,Others,1
3709,CST3,61OH,Others,1
3710,CYJN,CSU7,Others,1
3711,CYMX,CSU7,Others,1
3712,CYRQ,CSU7,Others,1
3713,CYSC,CSU7,Others,1
3714,CYJN,CSV8,Others,1
3715,CYND,CSV8,Others,1
3719,CZBM,CSX3,Others,1
3720,CSA2,CSX5,Others,1
3721,CSS3,CSX5,Others,1
3722,CSU3,CSX5,Others,1
3723,CNL8,CSU3,Others,1
3724,CNL3,CSU3,Others,1
3725,CNF3,CSU3,Others,1
3726,CNF3,CST3,Others,1
3727,CNP7,CST3,Others,1
3728,CPG5,CST3,Others,1
3729,CPL3,CST3,Others,1
3730,CSB3,CST3,Others,1
3731,CSD3,CST3,Others,1
3732,CSM3,CST3,Others,1
3733,CSN3,CST3,Others,1
3734,CSP5,CST3,Others,1
3735,CSS3,CST3,Others,1
3736,CSX3,CST3,Others,1
3737,CTE5,CST3,Others,1
3738,CYJN,CST3,Others,1
3739,CYKF,CST3,Others,1
3740,CYKZ,CST3,Others,1
3741,CYOW,CST3,Others,1
3742,CYRO,CST3,Others,1
3743,CYSH,CST3,Others,1
3744,CST3,KSDF,Others,1
3745,CSE4,CST7,Others,1
3746,CYQB,CST7,Others,1
3747,CYUL,CST7,Air Georgian Limited,1
3748,CYUL,CST7,Air Transat A T Inc.,1
3749,CYUL,CST7,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3750,CZBM,CST7,Others,1
3751,CCV4,CSU3,Others,1
3752,CYYZ,CSP6,Sunwing Airlines Inc.,1
3753,CYVR,CSP6,Flair Airlines Ltd,1
3754,CYND,CSP6,Others,1
3755,CYSC,CSK4,Others,1
3756,CSJ5,KFCM,Others,1
3757,CSJ5,KHPN,Others,1
3758,CSJ5,KLAS,Others,1
3759,CSJ5,KMZJ,Air Canada,1
3760,CSJ5,KPBI,Others,1
3761,CSJ5,KPHL,Others,1
3762,CSJ5,KSFB,Others,1
3763,CSJ5,KSRQ,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3764,CSJ5,KUES,Others,1
3765,CSB3,CSK4,Others,1
3766,CSC3,CSK4,Others,1
3767,CSN7,CSK4,Others,1
3768,CSJ5,CSK5,Others,1
3769,CTE5,CSP6,Others,1
3770,CYMX,CSK5,Others,1
3771,CYUY,CSK5,Others,1
3772,CSJ5,CSL3,Others,1
3773,CYHU,CSL3,Others,1
3774,CSC3,CSL5,Others,1
3775,CYHU,CSL5,Air Canada,1
3776,CZBM,CSL5,Others,1
3777,CSM3,2NH5,Others,1
3778,CSM3,78ME,Others,1
3779,CNV9,CSM3,Others,1
3780,CSC3,CSM3,Others,1
3781,CSR3,CSM3,Others,1
3782,CSJ5,KDAY,Others,1
3783,CSJ5,KCVG,Bank Of Utah Trustee,1
3784,CSJ5,KAVQ,Air Canada Rouge Lp,1
3785,CZBM,CSJ5,Others,1
3786,CSJ5,CSJ4,Others,1
3787,CSP6,CSJ4,Others,1
3788,CSQ3,CSJ4,Others,1
3789,CSR3,CSJ4,Others,1
3790,CST3,CSJ4,Others,1
3791,CSY4,CSJ4,Others,1
3792,CTR6,CSJ4,Others,1
3793,CYJN,CSJ4,Air Canada Rouge Lp,1
3794,CYQB,CSJ4,Others,1
3795,CYUL,CSJ4,Air Canada,1
3796,CYUL,CSJ4,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3797,CSJ5,53IN,Air Canada Rouge Lp,1
3798,CSJ5,75MN,Others,1
3799,CSE3,CSJ5,Others,1
3800,CSR3,CSJ5,Others,1
3801,CSU3,CSJ5,Others,1
3802,CYAV,CSJ5,Others,1
3803,CYHZ,CSJ5,Others,1
3804,CYKZ,CSJ5,Others,1
3805,CYMX,CSJ5,Air Georgian Limited,1
3806,CYRQ,CSJ5,Air Canada,1
3807,CYTZ,CSJ5,Others,1
3808,CYUL,CSJ5,Air Canada Rouge Lp,1
3809,CYUL,CSJ5,Aviation Starlink Inc.,1
3810,CYUL,CSJ5,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3811,CYYG,CSJ5,Others,1
3812,CYYZ,CSJ5,Others,1
3813,CST3,CSM3,Others,1
3814,CYHM,CSM3,Others,1
3815,CYQS,CSM3,Others,1
3816,CES2,CSN7,Others,1
3817,CNZ8,CSN7,Others,1
3818,CSD3,CSN7,Others,1
3819,CSM5,CSN7,Others,1
3820,CSU3,CSN7,Others,1
3821,CSX5,CSN7,Others,1
3822,CTQ2,CSN7,Others,1
3823,CYSA,CSN7,Others,1
3824,CNF4,CSP5,Others,1
3825,CNS4,CSP5,Others,1
3826,CPR2,CSP5,Others,1
3827,CSB3,CSP5,Others,1
3828,CSC3,CSP5,Others,1
3829,CSN7,CSP5,Others,1
3830,CSP6,CSP5,Others,1
3831,CSS3,CSP5,Others,1
3832,CYMX,CSP5,Others,1
3833,CYRQ,CSP5,Others,1
3834,CYTR,CSP5,Others,1
3835,CYXU,CSP5,Others,1
3836,CZBA,CSP5,Others,1
3837,CAA2,CSP6,Others,1
3838,CSP5,CSP6,Others,1
3839,CSQ3,CSP6,Others,1
3840,CSS3,CSP6,Others,1
3841,CST3,CSP6,Others,1
3842,CNU4,CSN7,Others,1
3843,CYSC,CSN5,Others,1
3844,CYRQ,CSM3,Others,1
3845,CYYZ,CSN3,Others,1
3846,CYSN,CSM3,Others,1
3847,CYTZ,CSM3,Others,1
3848,CZBA,CSM3,Others,1
3849,CSM3,KB19,Others,1
3850,CSM3,KBVY,Others,1
3851,CSM3,KFRG,Others,1
3852,CSM3,KGAI,Others,1
3853,CSM3,KIAD,Others,1
3854,CSM3,KMDW,Others,1
3855,CSM3,KMIA,Others,1
3856,CSM3,KPWK,Others,1
3857,CSM3,KRDU,Others,1
3858,CSM3,KTTA,Others,1
3859,CSM3,NY94,Others,1
3860,CES2,CSM5,Others,1
3861,CSC3,CSM5,Others,1
3862,CSJ5,CSM5,Others,1
3863,CSP5,CSM5,Others,1
3864,CSS3,CSM5,Others,1
3865,CYFJ,CSM5,Others,1
3866,CYRQ,CSM5,Others,1
3867,CZBM,CSM5,Others,1
3868,CSM5,CSN3,Others,1
3869,CSN7,CSN3,Others,1
3870,CSS3,CSN3,Others,1
3871,CSY4,CSN3,Others,1
3872,CYMX,CSN3,Air Georgian Limited,1
3873,CYHU,CSX5,Others,1
3874,CSR3,CSY3,Others,1
3875,CYHU,40ME,Others,1
3876,CSL3,CYFJ,Others,1
3877,CYUL,CYEG,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3878,CYUL,CYEG,Sunwing Airlines Inc.,1
3879,CYUL,CYEY,Others,1
3880,CSB3,CYFD,Others,1
3881,CYFJ,CYFD,Others,1
3882,CYND,CYFD,Others,1
3883,CYRQ,CYFD,Others,1
3884,CYUL,CYFD,Others,1
3885,CNC3,CYFJ,Others,1
3886,CNP3,CYFJ,Others,1
3887,CNV9,CYFJ,Others,1
3888,CSG3,CYFJ,Others,1
3889,CSJ5,CYFJ,Others,1
3890,CSP5,CYFJ,Others,1
3891,CYSN,CYFJ,Others,1
3892,CSP6,CYFJ,Others,1
3893,CSY3,CYFJ,Others,1
3894,CSY4,CYFJ,Others,1
3895,CYCH,CYFJ,Others,1
3896,CYCK,CYFJ,Others,1
3897,CYEE,CYFJ,Others,1
3898,CYHM,CYFJ,Others,1
3899,CYOO,CYFJ,Others,1
3900,CYOO,CYFJ,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3901,CYOW,CYFJ,Aviation Starlink Inc.,1
3902,CYPQ,CYFJ,Others,1
3903,CYRP,CYFJ,Others,1
3904,CYRQ,CYFJ,Others,1
3905,CYUL,CYEE,Others,1
3906,CYFJ,CYEE,Others,1
3907,CTY5,CYCL,Others,1
3908,CSU3,CYCL,Others,1
3909,CTR6,KSFO,Others,1
3910,CTR6,KSLC,Others,1
3911,CTR6,KSTP,Others,1
3912,CTR6,KTPA,Others,1
3913,CZBM,CTY5,Others,1
3916,CYHU,CYAV,Others,1
3917,CYND,CYAV,Others,1
3918,CYRQ,CYAV,Others,1
3919,CYUL,CYBG,Jazz Aviation Lp,1
3920,CYHU,CYBW,Others,1
3921,CSQ3,CYCC,Others,1
3922,CSU3,CYCC,Others,1
3923,CSY3,CYCC,Others,1
3924,CYRQ,CYCC,Others,1
3925,CYSC,CYCC,Others,1
3926,CYUL,CYCD,Others,1
3927,CSA2,CYCH,Others,1
3928,CYHU,CYCH,Others,1
3929,CYUL,CYCH,Aviation Starlink Inc.,1
3930,CNV9,CYCK,Others,1
3931,CYFJ,CYCK,Others,1
3932,CYHU,CYCK,Others,1
3933,CSJ5,CYCL,Others,1
3934,CSR3,CYCL,Others,1
3935,CYSB,CYFJ,Others,1
3936,CYTR,CYFJ,Others,1
3937,CYFJ,CSY3,Others,1
3938,CYHU,CYHM,Aviation Starlink Inc.,1
3939,CYSC,CYGK,Others,1
3940,CZBM,CYGK,Others,1
3941,CSN7,CYGM,Others,1
3942,CYHU,CYGM,Others,1
3943,CYGV,CYGP,Others,1
3944,CYOW,CYGP,Others,1
3945,CYQB,CYGP,Others,1
3946,CYUL,CYGP,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3947,CYGP,KPSM,Others,1
3948,CSE4,CYGV,Others,1
3949,CYPN,CYGV,Others,1
3950,CYUY,CYGV,Others,1
3951,CYZV,CYGV,Others,1
3952,CYHU,CYHM,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3953,CYUL,CYFJ,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3954,CYJN,CYHM,Others,1
3955,CYSC,CYHM,Air Georgian Limited,1
3956,CYUL,CYHM,Air Transat A T Inc.,1
3957,CYUL,CYHM,Skyservice Business Aviation Inc./skyservice Aviation D'affaires Inc.,1
3958,CYUY,CYHM,Air Georgian Limited,1
3959,CYUY,CYHM,Others,1
3960,CZBM,CYHM,Others,1
3961,CYSC,CYHS,Others,1
3962,CYHU,0MI4,Others,1
3963,CYHU,1NK6,Others,1
3964,CYHU,25SC,Bank Of Utah Trustee,1
3965,CYHU,28MA,Others,2
3966,CYRQ,CYGK,Others,1
3967,CSU3,CYGK,Others,1
3968,CST3,CYGK,Others,1
3969,CYYB,CYFJ,Others,1
3970,CYYJ,CYFJ,Others,1
3971,CYFJ,EINN,Others,1
3972,CYFJ,KFDK,Others,1
3973,CYFJ,KFRG,Others,1
3974,CYFJ,KGAI,Others,1
3975,CYFJ,KGYH,Others,1
3976,CYFJ,KMSV,Others,1
3977,CYFJ,KMVY,Others,1
3978,CYFJ,KOPF,Aviation Starlink Inc.,1
3979,CYFJ,KOSU,Others,1
3980,CYFJ,KSFM,Others,1
3981,CYFJ,KWWD,Others,1
3982,CYFJ,SC43,Others,1
3983,CTR6,KRST,Others,1
3984,CTR6,KPWK,Others,1
3985,CTR6,KPSM,Others,1
3986,CYUL,CT19,Others,1
3987,CSZ3,KFRG,Others,1
3988,CSZ3,KMLB,Bank Of Utah Trustee,1
3989,CSZ3,KMVY,Others,1
3990,CSZ3,KOPF,Others,1
3991,CSZ3,KPTD,Others,1
3992,CSZ3,KRDU,Others,1
3993,CSZ3,LIML,Others,1
3994,CSZ3,LSGG,Others,1
3995,CSZ3,MDJB,Others,1
3996,CYHU,CSZ4,Aviation Starlink Inc.,1
3997,CYSC,CSZ4,Others,1
3998,CYFJ,CT13,Others,1
