airport,freq,lon,lat,continent,country,sub,city
OI69,1,-101.62700564037664,148.4814402908912,America,United States of America,Ohio,Painesville
KY47,8,-46.91609053811389,204.84472264786,America,United States of America,Michigan,New Hudson
01FL,3,-310.2266242626192,86.2102621357361,America,United States of America,Florida,Geneva
KFPR,8,-269.6475755340884,7.618973415064608,America,United States of America,Florida,Fort Pierce
SBMT,99,-65.30307889052827,-244.5891003984504,America,Brazil,São Paulo,Sao Paulo
KBDL,4,-112.69681380183698,-164.3732517904309,America,United States of America,Connecticut,Windsor Locks
LMML,6,138.04896054771288,-187.90494881884092,Europe,Malta,Luqa,Luqa
VT38,10,-63.645263689285464,63.81706223329071,America,United States of America,Vermont,Alburg
KGED,1,-229.08238699939082,-49.07914156549576,America,United States of America,Delaware,Georgetown
91IN,1,-134.69488497645156,226.9859476631757,America,United States of America,Indiana,Columbus
KAGC,4,-177.05686834751808,89.770743319022,America,United States of America,Pennsylvania,Pittsburgh
LJCE,1,197.3892108122056,-31.36267690560391,Europe,Slovenia,Brezice,
KN71,1,-125.84083562890082,6.46449390865726,America,United States of America,Pennsylvania,Mount Joy/Marietta
KBLV,1,-125.61183939864627,277.5927136625839,America,United States of America,Illinois,Belleville
LFLL,143,113.876667546271,-125.25002386721732,Europe,France,Auvergne-Rhone-Alpes,Lyon
FD38,31,-281.06574154768356,38.42813536918674,America,United States of America,Florida,West Palm Beach
KLKP,3,-115.35038089057838,41.67163855551581,America,United States of America,New York,Lake Placid
KLDJ,3,-189.73854972366388,-83.249238337747,America,United States of America,New Jersey,Linden
KGHG,1,-31.50259289801135,-137.95539318864496,America,United States of America,Massachusetts,Marshfield
KSMQ,1,-169.04298872455482,-68.1334028860515,America,United States of America,New Jersey,Somerville
KMCF,6,-337.1619079985863,219.6329582434779,America,United States of America,Florida,Tampa
MI39,3,-17.31168540059415,208.78010145407384,America,United States of America,Michigan,Hudsonville
KLEE,1,-285.7242692285302,150.32144053769207,America,United States of America,Florida,Leesburg
NTAA,1,-21.923452993358843,-260.9319754277997,Pacific,French Polynesia,Iles-du-Vent,Papeete
EHRD,4,158.1118890982416,52.13244574128741,Europe,Netherlands,South Holland,Rotterdam
OH07,3,-122.1554705538053,121.62708001001742,America,United States of America,Ohio,Marlboro
KMMU,63,-162.51618746185082,-79.55774673110055,America,United States of America,New Jersey,Morristown
KCLW,3,-308.33016938158994,229.0761256788853,America,United States of America,Florida,Clearwater
25GA,3,-256.06923578541443,239.0507673267757,America,United States of America,Georgia,Douglasville
KFSD,2,22.755181503796425,280.9187208640513,America,United States of America,South Dakota,Sioux Falls
57FA,1,-334.592262410907,64.65837359567887,America,United States of America,Florida,St Cloud
CT19,2,-118.90693730080808,-185.3146840399315,America,United States of America,Connecticut,Hazardville
KN52,1,-234.95639231222293,104.64169919477324,America,United States of America,North Carolina,Waxhaw
EDDM,424,188.37298901537463,3.7632714768391575,Europe,Germany,Bayern,Munich
57ME,1,-30.430310273464805,-1.428375474975771,America,United States of America,Maine,Fryeburg
LSGG,376,106.54666640262181,-84.36315987639075,Europe,Switzerland,Geneva,Geneva
4KS1,1,-95.19526854668196,340.1503571911148,America,United States of America,Kansas,Wellsville
LIMG,5,134.58147145325648,-157.84461412444443,Europe,Italy,Liguria,Albenga
VT15,46,-93.68699784479409,53.34533087296016,America,United States of America,Vermont,Grand Isle
KPVD,12,-101.92730856886678,-178.1673559766071,America,United States of America,Rhode Island,Providence
KORH,9,-50.80982524273226,-112.05407924555598,America,United States of America,Massachusetts,Worcester
VA16,16,-197.55233199476297,27.48793907734135,America,United States of America,Virginia,Centreville
7NK7,1,-118.68887892558124,-9.022656072071774,America,United States of America,New York,Sherburne
04FA,1,-329.69511793286557,37.44187117610164,America,United States of America,Florida,Homestead
LGMK,2,199.05064187604256,-117.6084204082658,Europe,Greece,South Aegean,Mykonos Island
EGGP,1,123.54880509798413,22.092441308090454,Europe,United Kingdom,England,Liverpool
FD20,5,-338.92472199799687,110.90345556010678,America,United States of America,Florida,La Belle
03ME,2,-15.710561821763667,-12.95840656838342,America,United States of America,Maine,Harrison
LEPA,2,50.410177615196034,-196.3181223654394,Europe,Spain,Balearic-Islands,Palma De Mallorca
EICK,1,37.26343760154704,-94.90803342304068,Europe,Ireland,Munster,Cork
KAUS,15,-194.11642468970757,410.6622234388237,America,United States of America,Texas,Austin
KCVG,321,-159.47979764674486,192.31542926029863,America,United States of America,Kentucky,Covington
LFRZ,9,58.57222366413404,-132.6646217898804,Europe,France,Pays-de-la-Loire,Saint-Nazaire/Montoir
KMQJ,3,-114.85916951704922,221.83318695414252,America,United States of America,Indiana,Indianapolis
KRNO,4,86.56435569900019,311.42841217893346,America,United States of America,Nevada,Reno
K3HO,1,-77.59966632324605,253.02199265740572,America,United States of America,Indiana,Hobart
MPRH,6,-389.9156622341827,45.00838458044646,America,Panama,Coclé,Río Hato
GOBD,4,-31.145673505945137,-170.82797130550213,Africa,Senegal,M'bour,Diass
2NK3,3,-190.38118040275808,-136.82464675982212,America,United States of America,New York,Orient
LEIB,1,27.850440706292538,-168.88793126772586,Europe,Spain,Balearic-Islands,Ibiza
EGBB,8,112.62036156265619,0.2425919027072653,Europe,United Kingdom,England,Birmingham
KHFF,1,-235.75276864824866,60.32223079405495,America,United States of America,North Carolina,Camp Mackall
LSZH,423,154.87212600866383,-43.63618079715855,Europe,Switzerland,Zurich,Zurich
40FL,1,-312.190623898539,163.330660675375,America,United States of America,Florida,Punta Gorda
50OH,1,-154.16634265504553,171.97327613533224,America,United States of America,Ohio,Jamestown
FD83,17,-328.0942621833999,106.25842959600524,America,United States of America,Florida,Kissimmee
4VA9,1,-203.3515071441259,36.58712625058907,America,United States of America,Virginia,Rixeyville
NK79,1,-123.1946086974065,-58.23983689604031,America,United States of America,New York,Slate Hill
KPHN,8,-29.88781112501326,165.79199957856935,America,United States of America,Michigan,Port Huron
71MI,98,-67.82218530109137,175.68901128750008,America,United States of America,Michigan,Belleville
KIWA,4,-58.37243525801396,375.0381433738504,America,United States of America,Arizona,Phoenix
MMMX,114,-250.8653366341319,358.3311366602616,America,Mexico,Mexico City,Mexico City
GA95,6,-262.49218030753696,234.6816110638597,America,United States of America,Georgia,Fayetteville
OA19,3,-145.92957969334847,115.841520256495,America,United States of America,Ohio,North Canton
LL78,1,-10.522648291522714,235.9048573733845,America,United States of America,Illinois,Rockford
KTPA,119,-286.52448213514504,200.68131922262552,America,United States of America,Florida,Tampa
KSDL,8,-44.21509503078357,367.8022238134232,America,United States of America,Arizona,Scottsdale
KEDC,6,-175.46521982587672,379.44379867856304,America,United States of America,Texas,Austin
KPIE,17,-289.52604628663266,221.9176124400788,America,United States of America,Florida,St Petersburg-Clearwater
IN60,1,-98.36100619636329,228.7598822037201,America,United States of America,Indiana,Westfield
KSVN,1,-255.06196022219976,109.68343441443538,America,United States of America,Georgia,Savannah
KBMG,4,-146.65807844728442,262.61813208503924,America,United States of America,Indiana,Bloomington
KBJC,6,39.29106479895566,296.75320385530455,America,United States of America,Colorado,Denver
1XS1,17,-229.29862347093746,298.94682725534284,America,United States of America,Texas,Crosby
KMJX,2,-200.02487656077406,-77.67416986297134,America,United States of America,New Jersey,Toms River
KDTW,1887,-60.842197597282556,190.04449731808583,America,United States of America,Michigan,Detroit
WS17,5,35.73946778799167,216.9133959110613,America,United States of America,Wisconsin,Oshkosh
KLNN,2,-94.45585954055412,142.96115308784627,America,United States of America,Ohio,Willoughby
KJVY,1,-156.4958299998161,248.22913682229407,America,United States of America,Indiana,Jeffersonville
MM28,5,-257.65177998756127,349.7588103187955,America,Mexico,Morelos,
LFLM,1,104.22776059610227,-97.30373571857712,Europe,France,Bourgogne-Franche-Comte,Macon/Charnay
LFKL,22,102.72619411362942,-121.54199275816976,Europe,France,Auvergne-Rhone-Alpes,Ajaccio
MDBC,2,-290.98590120888224,-101.71193087368448,America,Dominican Republic,La Romana,La Romana
VT01,4,-89.52091469562377,20.2100334678483,America,United States of America,Vermont,Huntington
KBTV,42,-65.92696544074343,29.532610259503294,America,United States of America,Vermont,Burlington
MA80,1,-79.7879150863963,-139.26138903674882,America,United States of America,Massachusetts,Westfield
KFDK,2,-151.33454921879246,47.54504240810979,America,United States of America,Maryland,Frederick
MMPC,5,-264.9978724479477,339.2574133992955,America,Mexico,Hidalgo,
PANC,29,242.9164986873593,216.0451421702425,America,United States of America,Alaska,Anchorage
94NY,1,-104.33426013787489,88.84869256117109,America,United States of America,New York,Union Springs
65LA,1,-306.66448507458574,297.46003515166865,America,United States of America,Louisiana,Belle Chasse
SPJC,1,-206.33085966268558,-192.1433444782618,America,Peru,Callao,Lima
3NK5,22,-100.06252445488028,44.70364650689404,America,United States of America,New York,Plattsburgh
MMPB,5,-272.96173810598236,326.96405356119925,America,Mexico,Puebla,Puebla
K2W5,1,-215.9120923929913,10.54675281948987,America,United States of America,Maryland,Indian Head
20KY,3,-180.77710436452583,200.88227971782467,America,United States of America,Kentucky,Verona
KPSF,8,-71.54684962779955,-78.54082414989637,America,United States of America,Massachusetts,Pittsfield
KITH,14,-122.48671385998797,-26.78307103399037,America,United States of America,New York,Ithaca
KSAV,21,-249.89921944371824,105.33181447319096,America,United States of America,Georgia,Savannah
GA35,2,-244.42559287617377,117.56587706242442,America,United States of America,Georgia,Savannah
8OI3,2,-109.29921331441656,129.64663756913689,America,United States of America,Ohio,Cortland
LIPY,1,165.04820719844523,-109.30044604735824,Europe,Italy,The Marches,Ancona
KMRB,3,-183.94914066807996,53.471902643565,America,United States of America,West Virginia,Martinsburg
8NK6,1,-99.70473453887413,-21.914344710348526,America,United States of America,New York,West Burlington
EDMO,7,179.4332913241322,-13.204033326646655,Europe,Germany,Bayern,
KLKU,1,-212.6174055601827,34.024372611134645,America,United States of America,Virginia,Louisa
92VA,1,-248.25695220058094,-33.18845037662203,America,United States of America,Virginia,Gloucester
42VT,1,-102.49787209557451,36.02691693451175,America,United States of America,Vermont,Shelburne
NY60,39,-55.987070367657545,49.2642051410812,America,United States of America,New York,Beekmantown
FL88,10,-375.08649895401373,76.51267985350992,America,United States of America,Florida,La Belle
MI27,1,-38.24992715283842,182.44360668618657,America,United States of America,Michigan,Howell
MMHO,7,-104.12266049021274,400.7522218029967,America,Mexico,Sonora,Hermosillo
KRMY,1,-44.02600965851318,223.99461765451667,America,United States of America,Michigan,Marshall
LIML,6,150.64886586798798,-82.99452124323608,Europe,Italy,Lombardy,Milan
KFZY,1,-79.83823987763171,101.58867995322386,America,United States of America,New York,Fulton
KARR,1,-46.479519219451134,310.81488640250814,America,United States of America,Illinois,Chicago/Aurora
MDSD,3,-299.0182182867291,-88.12665435992882,America,Dominican Republic,Nacional,Santo Domingo
9GA1,1,-240.40795886145264,115.112458093123,America,United States of America,Georgia,Clyo
KOKC,1,-107.69753772609579,355.8270353340104,America,United States of America,Oklahoma,Oklahoma City
KDAW,1,-21.069486471044225,-46.993297887612094,America,United States of America,New Hampshire,Rochester
KCXY,2,-136.83483428606453,32.82827183114633,America,United States of America,Pennsylvania,Harrisburg
3TX2,1,-123.56366001638008,364.0129074213307,America,United States of America,Texas,Justin
88NY,1,-27.854889642879293,144.56830935339994,America,United States of America,New York,Shelby
KDFW,780,-161.93482133569472,348.7632431088281,America,United States of America,Texas,Dallas-Fort Worth
02XS,3,-194.11699351200636,410.6619321672308,America,United States of America,Texas,Elroy
PN01,2,-162.60425547513066,91.7219683870885,America,United States of America,Pennsylvania,Dorseyville
1PN1,1,-131.9336596924138,105.84868216435308,America,United States of America,Pennsylvania,Transfer
KROC,25,-64.59828574300597,129.0121416527818,America,United States of America,New York,Rochester
KHTW,1,-187.49467325984114,147.2693327440113,America,United States of America,Ohio,Chesapeake/Huntington Wva
8KY6,14,-177.66348051171192,189.16478211032256,America,United States of America,Kentucky,Independence
KBOS,1563,-25.366590557186306,-107.3866496096311,America,United States of America,Massachusetts,Boston
CT52,1,-137.37468558592815,-112.82983546824616,America,United States of America,Connecticut,Newtown
KHYI,2,-194.12037410165505,410.6640392189856,America,United States of America,Texas,Austin
KFAY,1,-249.52304509493698,5.182867675963135,America,United States of America,North Carolina,Fayetteville
RJGG,1,245.72601015813527,179.41007187134747,Asia,Japan,Aichi,Tokoname
5GA4,1,-217.6502386889376,206.05103401580809,America,United States of America,Georgia,Woodstock
KHFD,1,-120.12316039914144,-133.7740155863015,America,United States of America,Connecticut,Hartford
EDDK,21,178.508111299886,36.55580404123778,Europe,Germany,Nordrhein-Westfalen,Cologne
KIND,344,-113.6094773688983,245.1466836844821,America,United States of America,Indiana,Indianapolis
MMMA,2,-212.5768377800253,334.22221745957603,America,Mexico,Tamaulipas,Matamoros
61OH,2,-121.50141066084966,134.98952944048582,America,United States of America,Ohio,Ravenna
KDWH,88,-179.58659927998383,304.127330684535,America,United States of America,Texas,Houston
KCEF,1,-69.77687795132755,-143.9394012021652,America,United States of America,Massachusetts,Springfield/Chicopee
GA20,1,-260.0038899743215,129.91625966476428,America,United States of America,Georgia,Cumberland Island
LPAR,57,-0.5759664447004885,-210.8762847871412,Europe,Portugal,Lisbon,
KSYR,39,-108.24289374018765,85.38478742450103,America,United States of America,New York,Syracuse
BIKF,81,147.6970905724834,79.20652149509075,Atlantic,Iceland,Southern Peninsula,Reykjavik
KMLB,9,-273.2174667968805,87.5747535021003,America,United States of America,Florida,Melbourne
LEMD,147,20.49733561733091,-162.41962915177376,Europe,Spain,Madrid,Madrid
GA53,1,-242.10580828356035,224.0437241375129,America,United States of America,Georgia,Atlanta
KTUS,2,-94.82505250101747,416.3013537956216,America,United States of America,Arizona,Tucson
KTMB,4,-305.88468809405765,27.84040143378559,America,United States of America,Florida,Miami
KAVQ,2,-87.1053594196215,430.7907430524153,America,United States of America,Arizona,Marana
KINT,2,-196.1246710327394,94.36041095097376,America,United States of America,North Carolina,Winston Salem
EKBI,2,200.74050074801994,96.54772699430676,Europe,Denmark,South Denmark,Billund
FA69,1,-287.3140215907001,43.252183665464734,America,United States of America,Florida,Belle Glade
KSBY,4,-219.81165379638716,-34.30418652814966,America,United States of America,Maryland,Salisbury
KOSH,20,35.73946779385222,216.9133958936993,America,United States of America,Wisconsin,Oshkosh
KGRR,26,-12.2699143537847,204.84279699712545,America,United States of America,Michigan,Grand Rapids
KPDK,36,-237.32098351433524,218.1693466103024,America,United States of America,Georgia,Atlanta
KUUU,4,-153.768862918492,-222.5934386129795,America,United States of America,Rhode Island,Newport
KBHM,1,-260.29239712588577,260.55272630664217,America,United States of America,Alabama,Birmingham
KDVT,1,-36.77686639550878,362.55674344094695,America,United States of America,Arizona,Phoenix
CT14,1,-153.76233149795047,-222.56257511592585,America,United States of America,Connecticut,East Windsor Hill
ENGM,7,216.74892124969367,106.88581028201214,Europe,Norway,Akershus,Oslo
KNKX,1,-8.010184473000963,377.4277309512577,America,United States of America,California,San Diego
06FA,4,-277.0763435108394,25.083722846857945,America,United States of America,Florida,Jupiter
MMTJ,7,-45.94949070283822,421.1904775734071,America,Mexico,Baja California Sur,Tijuana
KJHW,3,-125.84459088531185,77.91045582561003,America,United States of America,New York,Jamestown
KAKR,3,-116.45992124454474,132.81024418844464,America,United States of America,Ohio,Akron
LPFR,1,-12.848220805266346,-190.8911451167629,Europe,Portugal,Faro,Faro
KAPA,42,11.616008081330481,304.53489983524577,America,United States of America,Colorado,Denver
VG22,2,-200.13656936672714,56.44235444548544,America,United States of America,Virginia,Nellysford
6AR1,1,-131.65189350449236,308.44126785521803,America,United States of America,Arkansas,Cave Springs
SDVH,1,-96.4065651358531,-224.10897878146312,America,Brazil,São Paulo,Atibaia
KEEN,1,-63.427569934855455,-43.135920016791616,America,United States of America,New Hampshire,Keene
ID27,1,101.54619632111243,283.27706786761,America,United States of America,Idaho,Coeur D'Alene
VA12,1,-209.21332503833602,63.85712962560546,America,United States of America,Virginia,Martinsville
KIAG,27,18.844470603411885,143.08411061933572,America,United States of America,New York,Niagara Falls
OH22,1,-138.22568022296838,144.70812848911967,America,United States of America,Ohio,Kidron
KPVG,4,-265.91067135661586,-61.86189222055917,America,United States of America,Virginia,Norfolk
24CT,2,-143.5399871789853,-170.58162539548567,America,United States of America,Connecticut,Jewett City
71KY,57,-160.13752745298206,206.580114022825,America,United States of America,Kentucky,Petersburg
KDPA,18,-38.75523839351254,311.1241174733016,America,United States of America,Illinois,Chicago/West Chicago
KATW,16,45.88231724049018,212.59904831036235,America,United States of America,Wisconsin,Appleton
LFPB,39,66.65395200544268,-70.82385360623782,Europe,France,Ile-de-France,Paris
LSTZ,1,129.4383961686232,-73.16377308875286,Europe,Switzerland,Bern,
KBLI,1,128.7141927143887,346.1223146886978,America,United States of America,Washington,Bellingham
KMQS,3,-153.74797465079357,-30.229437217752693,America,United States of America,Pennsylvania,Coatesville
TJSJ,22,-258.5307334081627,-133.51461905497513,America,United States of America,Puerto Rico,San Juan
KFAR,6,73.99749136741536,259.5629742748745,America,United States of America,North Dakota,Fargo
KYIP,16,-59.53830695607274,199.73248217764527,America,United States of America,Michigan,Detroit
KRYY,8,-229.79704179865965,243.35517078395583,America,United States of America,Georgia,Atlanta
FA24,2,-284.1530095633914,50.53689578343195,America,United States of America,Florida,Indiantown
KLIT,2,-168.4154941271437,285.81747162836365,America,United States of America,Arkansas,Little Rock
71ME,3,-30.430310266620992,-1.4283755319978215,America,United States of America,Maine,Naples
KBFI,10,116.173895568263,322.2934512365427,America,United States of America,Washington,Seattle
EBLG,2,150.23810552950633,2.946053823621642,Europe,Belgium,Wallonia,Liege
OERK,1,230.96931601769816,-72.2280575520153,Asia,Saudi Arabia,,Riyadh
47FD,5,-342.90534863419117,157.2624343569512,America,United States of America,Florida,Fort Myers
KLCI,4,-74.07926912608896,-32.49330013207487,America,United States of America,New Hampshire,Laconia
KMVY,15,-153.76861940316493,-222.59716460120737,America,United States of America,Massachusetts,Vineyard Haven
KOMA,17,-6.648345047109276,294.5839147941877,America,United States of America,Nebraska,Omaha
94FL,2,-332.6180733867647,158.9680877976677,America,United States of America,Florida,Fort Myers
CT13,3,-101.92586800975887,-178.16203001087837,America,United States of America,Connecticut,East Killingly
KLWM,4,-47.61077347708837,-65.76279698196171,America,United States of America,Massachusetts,Lawrence
FA54,1,-299.2902578129141,181.7814836827617,America,United States of America,Florida,Placida
OTHH,551,254.71761490431078,-34.10207763210521,Asia,Qatar,Baladiyat-ad-Dawḩah,Doha
GMMN,788,-31.089352551709915,-181.57903749024808,Africa,Morocco,,Casablanca
FD57,3,-269.64757709138206,7.618976303127424,America,United States of America,Florida,Fort Pierce
KN23,1,-100.09502839017844,-80.54078017309601,America,United States of America,New York,Sidney
KAPC,5,77.56936967099816,339.05926629140146,America,United States of America,California,Napa
6IN6,1,-138.96166397983708,257.40016312372273,America,United States of America,Indiana,Monrovia
MA55,1,-153.76164909431958,-222.62391746686947,America,United States of America,Massachusetts,Muskeget Island
2NY9,1,-119.18655510476621,3.998966762465823,America,United States of America,New York,Alpine
PA84,1,-145.89343643941365,7.673686436693939,America,United States of America,Pennsylvania,Thomasville
SNGA,1,-44.76423048099918,-194.96597537128488,America,Brazil,Espírito Santo,Guarapari
ENBR,5,188.8348962763413,94.42049225613214,Europe,Norway,Hordaland,Bergen
VT25,3,-81.81906511153733,27.49957911393597,America,United States of America,Vermont,South Burlington
2WN6,1,54.15494809811327,239.7258109944432,America,United States of America,Wisconsin,Granton
KUZA,25,-226.85037491153867,122.48490234552376,America,United States of America,South Carolina,Rock Hill
RKSI,18,262.13139533919247,161.05877568442878,Asia,"Korea, Republic of",Incheon,Seoul
MDJB,5,-308.70147549177864,-77.45821583273882,America,Dominican Republic,Santo-Domingo,La Isabela
KIMM,1,-374.98786955036826,75.01381719526383,America,United States of America,Florida,Immokalee
KACK,13,-164.66124501522646,-222.5036445946736,America,United States of America,Massachusetts,Nantucket
RJAK,7,251.89674998689324,186.2134119956885,Asia,Japan,Ibaraki,
II32,1,-164.57786307052942,276.6358121572405,America,United States of America,Indiana,Chandler
OMDB,8,267.9176642963387,-12.822792169653765,Asia,United Arab Emirates,Dubai,Dubai
KLOU,1,-176.52351933689087,233.3460226856116,America,United States of America,Kentucky,Louisville
KFRG,73,-224.90563538958367,-122.73827604358992,America,United States of America,New York,Farmingdale
KTTA,2,-242.97114882764154,31.33537817492732,America,United States of America,North Carolina,Sanford
KS50,1,101.40272165545012,289.96848658917355,America,United States of America,Washington,Auburn
KCMI,1,-102.03278277923975,266.441720191945,America,United States of America,Illinois,Champaign/Urbana
4NY0,3,-77.10690407114586,65.45534383291478,America,United States of America,New York,Beekmantown
KCWA,1,58.97824349435228,228.90122658194016,America,United States of America,Wisconsin,Mosinee
EPWA,1,251.24242066961867,78.85577658325268,Europe,Poland,Mazovia,Warsaw
EBMB,150,146.09298151302298,-5.051988245087771,Europe,Belgium,Flanders,Brussels
KX14,12,-375.08628766156716,76.512639182598,America,United States of America,Florida,La Belle
EGAA,2,107.46840399928584,23.308241001004244,Europe,United Kingdom,Northern Ireland,Belfast
KTYQ,4,-108.42322516282091,239.89751357745,America,United States of America,Indiana,Indianapolis
LTBA,3,241.93054663082845,-6.728992425695021,Europe,Türkiye,Istanbul,Istanbul
KEFK,6,-54.631311564990945,11.534185103351964,America,United States of America,Vermont,Newport
PN66,1,-173.84815307200532,76.20827352215564,America,United States of America,Pennsylvania,New Alexandria
KBIS,2,65.93315995732392,265.8307872438456,America,United States of America,North Dakota,Bismarck
VOBL,1,277.4104759837156,28.62364770851476,Asia,India,Karnataka,Bangalore
EGHI,1,57.51140139469843,-61.77452540490108,Europe,United Kingdom,England,Southampton
K55Y,1,19.78818506841332,246.07968527011187,America,United States of America,Minnesota,Rushford
KMZJ,8,-70.7678860555374,435.05194144933535,America,United States of America,Arizona,Marana
EHAM,487,175.3570409138079,54.45753052282417,Europe,Netherlands,North Holland,Amsterdam
LGAV,202,177.5698661690507,-131.44883244206852,Europe,Greece,Attica,Athens
MN77,2,73.99749176855673,259.56297288520034,America,United States of America,Minnesota,Moorhead
KHVN,16,-153.32682930891906,-128.46122753433417,America,United States of America,Connecticut,New Haven
LIRA,3,157.19466109142152,-168.94772446229982,Europe,Italy,Latium,Roma
PAED,1,242.91607072396158,216.0436419776345,America,United States of America,Alaska,Anchorage
1FD4,1,-379.9612906475013,143.04766390898712,America,United States of America,Florida,Estero
56NC,1,-202.73072687978097,149.13310692803617,America,United States of America,North Carolina,Tryon
KSUA,19,-273.95845209699763,0.8007417959283991,America,United States of America,Florida,Stuart
LSMP,2,125.13858830698227,-78.19161380546399,Europe,Switzerland,Vaud,
KMIV,3,-208.23223275857097,-52.134597539199135,America,United States of America,New Jersey,Millville
KSUU,1,77.5681129846343,339.0567135818664,America,United States of America,California,Fairfield
KBDR,13,-157.62956277475408,-109.61245843046578,America,United States of America,Connecticut,Bridgeport
DAAG,348,45.30141781919984,-189.1925037686765,Africa,Algeria,Algiers,Algiers
KOXC,3,-130.54178844915018,-117.03779228595768,America,United States of America,Connecticut,Oxford
LFPG,2815,82.64332737283392,-69.34584058131924,Europe,France,Ile-de-France,Paris
1NK8,2,-104.263785943568,-49.99204196616642,America,United States of America,New York,Binghamton
MI29,1,-51.508225702198736,210.5229185979206,America,United States of America,Michigan,Whitmore Lake
DABC,1,75.78532989580884,-203.97009467923493,Africa,Algeria,Constantine,Constantine
YMML,3,108.59949302795697,-220.74990068040725,Australia,Australia,Victoria,Melbourne
88VT,21,-59.836110317045765,47.62253557264513,America,United States of America,Vermont,Isle Lamotte
KX10,3,-290.76016971030685,55.86433970751668,America,United States of America,Florida,Belle Glade
KBUR,2,39.864698516061104,365.7372163256703,America,United States of America,California,Burbank
LFMN,203,127.85524669342767,-157.81619018921805,Europe,France,Provence-Alpes-Cote-d'Azur,Nice
LKKB,1,227.11107767120495,44.46559717424227,Europe,Czechia,Praha,Prague
KTEB,1337,-184.2801904156314,-95.59994735797234,America,United States of America,New Jersey,Teterboro
KDXR,3,-140.97442002651468,-105.75420753974112,America,United States of America,Connecticut,Danbury
KAUW,1,78.06086695760544,225.7854007605615,America,United States of America,Wisconsin,Wausau
VT46,16,-44.847818316360076,31.56238913694552,America,United States of America,Vermont,Alburg
KGVL,1,-211.39296234940812,172.42412231552143,America,United States of America,Georgia,Gainesville
ME26,27,-12.10814397317318,-6.7722279021088525,America,United States of America,Maine,Greenville
EGTE,1,50.0212984108067,-89.38140146256896,Europe,United Kingdom,England,Exeter
MGGT,58,-323.2653758771203,280.27248181685417,America,Guatemala,Guatemala,Guatemala City
MBPV,34,-283.701850863321,-70.81382375578724,America,Turks and Caicos Islands,,Providenciales Island
KGYH,1,-231.9552919191255,168.58873421605844,America,United States of America,South Carolina,Greenville
FA18,2,-349.3081343522894,57.84827992821364,America,United States of America,Florida,La Belle
KDEN,542,39.28863170587991,296.7543873256731,America,United States of America,Colorado,Denver
KLBE,2,-181.56493935621302,70.38906047014795,America,United States of America,Pennsylvania,Latrobe
KNZY,26,-12.433964519271516,408.7911605479484,America,United States of America,California,San Diego
KSUS,16,-108.56784412114726,284.57629661569223,America,United States of America,Missouri,St Louis
KPMP,106,-338.75034440602406,-50.48779881552094,America,United States of America,Florida,Pompano Beach
FL90,1,-310.32899235554635,194.03822996153772,America,United States of America,Florida,Fort Myers
KWWD,1,-218.54350809545147,-55.96121894717596,America,United States of America,New Jersey,Wildwood
KSNA,2,14.368359305746644,372.7799411175317,America,United States of America,California,Santa Ana
LOLW,1,201.00326031910623,7.220015840563547,Europe,Austria,Upper-Austria,Wels
KMKC,5,-75.31377307426735,318.85278973564283,America,United States of America,Missouri,Kansas City
KPVC,2,-31.50557065248595,-138.14097262161502,America,United States of America,Massachusetts,Provincetown
59NY,4,2.4099098249191497,144.7875473694652,America,United States of America,New York,Lockport
KBKL,12,-98.93762382612296,150.6603518992754,America,United States of America,Ohio,Cleveland
KJYO,3,-192.07483550135962,29.780731223453973,America,United States of America,Virginia,Leesburg
LPCS,1,-7.911604791719739,-199.533995374412,Europe,Portugal,Lisbon,
KORL,31,-314.38455729120227,101.25806941147955,America,United States of America,Florida,Orlando
KMQY,2,-194.77487286473374,273.9836294940689,America,United States of America,Tennessee,Smyrna
EGVO,1,62.097625536529605,-54.053689679933264,Europe,United Kingdom,England,Odiham
MPTO,108,-360.81947262630047,-0.2472250196122691,America,Panama,Panama,Tocumen
KN66,1,-83.47515862532639,-98.4581591695196,America,United States of America,New York,Oneonta
KSLK,8,-103.52148818493575,66.9129993945939,America,United States of America,New York,Saranac Lake
KDDH,1,-73.35985775908401,-60.63086738780429,America,United States of America,Vermont,Bennington
KOAJ,5,-259.80720981273777,-16.491216397899546,America,United States of America,North Carolina,Jacksonville
KATL,1756,-232.96968981158597,215.6213500850461,America,United States of America,Georgia,Atlanta
69TA,1,-191.33009200432113,336.9122564401736,America,United States of America,Texas,Corpus Christi
TS35,2,-215.48874910355497,290.57226681629123,America,United States of America,Texas,Dayton
KISM,1,-316.9722432646599,139.9414766418931,America,United States of America,Florida,Orlando
KFWA,1,-87.431235505763,220.0056380273824,America,United States of America,Indiana,Fort Wayne
KOGS,15,-13.93183361072029,132.1586081648091,America,United States of America,New York,Ogdensburg
UUWW,1,279.4438220609792,143.17272590746214,Europe,Russian Federation,Moscow,Moscow
PA53,1,-125.69041880295336,-37.132938070429525,America,United States of America,Pennsylvania,Carbondale
78ME,8,-1.7575126299542594,-27.335860640082828,America,United States of America,Maine,Falmouth
KGAI,6,-167.41268283993364,21.705564427115405,America,United States of America,Maryland,Gaithersburg
21NH,1,-37.21050849497357,-74.21422123038948,America,United States of America,New Hampshire,Kensington
KMSV,1,-111.1200069445212,-61.77686706105325,America,United States of America,New York,Monticello
EIKY,1,42.37101662650965,-92.03803106877528,Europe,Ireland,Munster,Killarney
