,airportIn,airportOut,company,number
4670,CNA3,CYUL,OTHERS,1
4672,CND4,CYUL,OTHERS,1
4674,CNL3,CYUL,OTHERS,1
4676,CNL8,CYUL,AVIATION STARLINK INC.,1
4677,CNP3,CYUL,OTHERS,1
4679,CPG4,CYUL,OTHERS,1
4680,CNV8,CYUL,OTHERS,1
4682,CNV9,CYUL,AIR FRANCE,1
4683,CNV9,CYUL,BANK OF UTAH TRUSTEE,1
4685,CNY3,CYUL,OTHERS,1
4690,CYGK,CYUL,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4696,CYHM,CYUL,PORTER AIRLINES INC.,1
4697,CYHM,CYUL,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4701,CZBA,CYMX,OTHERS,1
4702,CYYZ,CYMX,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4703,CYYC,CYMX,CARGOJET AIRWAYS LTD.,1
4704,CYYC,CYMX,AIRSPRINT INC.,1
4705,CYHZ,CYUL,AIR GEORGIAN LIMITED,1
4706,CYYB,CYMX,OTHERS,1
4707,CYUL,CYMX,BANK OF UTAH TRUSTEE,1
4708,CYHZ,CYUL,CARGOJET AIRWAYS LTD.,1
4709,CYUL,CYMX,AVIATION STARLINK INC.,1
4710,CYGK,CYUL,AVIATION STARLINK INC.,1
4711,CYGK,CYUL,AIRSPRINT INC.,1
4714,CSZ3,CYUL,AVIATION STARLINK INC.,1
4718,CTG3,CYUL,OTHERS,1
4719,CTY5,CYUL,OTHERS,1
4720,CYCH,CYUL,AVIATION STARLINK INC.,1
4722,CYCK,CYUL,AVIATION STARLINK INC.,1
4723,CYCL,CYUL,BANK OF UTAH TRUSTEE,1
4724,CYEG,CYUL,AIR TRANSAT,1
4728,CMF2,CYUL,AIR CANADA,1
4731,CSH5,CYND,OTHERS,1
4733,CSF7,CYND,OTHERS,1
4736,CSM3,CYND,OTHERS,1
4738,CRL2,CYND,OTHERS,1
4741,CPV4,CYND,AIR CANADA,1
4744,CPL3,CYND,OTHERS,1
4745,CLA6,CYUL,OTHERS,1
4746,CYGK,CYND,OTHERS,1
4749,CYYZ,CYND,AIR CANADA,1
4750,CYYG,CYND,OTHERS,1
4751,CYYC,CYND,AIRSPRINT INC.,1
4752,CYWG,CYND,OTHERS,1
4753,CYSC,CYTZ,OTHERS,1
4754,CYQG,CYND,OTHERS,1
4755,CYLS,CYND,OTHERS,1
4756,CYHZ,CYND,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4757,CYFD,CYND,OTHERS,1
4758,CSR3,CYND,OTHERS,1
4759,CYUY,CYTZ,OTHERS,1
4760,CTQ2,CYND,OTHERS,1
4761,CSY4,CYND,OTHERS,1
4765,CCG4,CYUL,OTHERS,1
4767,CYZV,CYNA,OTHERS,1
4768,CYGP,CYNA,OTHERS,1
4770,CCF4,CYUL,AIR CANADA,1
4771,CCG4,CYUL,JAZZ AVIATION LP,1
4772,CCP3,CYUL,OTHERS,1
4774,CCV4,CYUL,OTHERS,1
4775,CCV4,CYUL,PORTER AIRLINES INC.,1
4781,CFQ7,CYUL,SUNWING AIRLINES INC.,1
4789,CPD4,CYND,OTHERS,1
4791,CNV8,CYND,OTHERS,1
4792,CNT7,CYND,OTHERS,1
4793,CNF3,CYND,OTHERS,1
4794,CLM2,CYND,OTHERS,1
4797,CYUL,CYVB,AIRSPRINT INC.,1
4798,CNJ4,CSY4,OTHERS,1
4799,CYCL,CYVB,OTHERS,1
4800,CYGV,CYVB,OTHERS,1
4801,CYHU,CYVB,AIRSPRINT INC.,1
4802,CYHZ,CYVB,OTHERS,1
4803,CLA6,CSY4,OTHERS,1
4804,CYXU,CSY3,OTHERS,1
4805,CYND,CSY3,OTHERS,1
4806,CYTZ,CYVB,OTHERS,1
4807,CYUL,CYVB,AVIATION STARLINK INC.,1
4808,CYYZ,CYUY,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4809,CYJN,CSY3,OTHERS,1
4810,CYFJ,CSY3,OTHERS,1
4811,CYYG,CYVB,OTHERS,1
4812,CYYZ,CYVB,AIRSPRINT INC.,1
4813,CSR3,CSY3,OTHERS,1
4814,CZBF,CYVB,OTHERS,1
4817,CYUL,CYVK,AIR CANADA,1
4818,CSC3,CYVB,OTHERS,1
4819,CSB3,CSY4,OTHERS,1
4820,CYHU,CSX5,OTHERS,1
4821,CYSC,CYUY,OTHERS,1
4822,CSF7,CSZ3,OTHERS,1
4823,CYKZ,CYUY,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4824,CYMX,CYUY,AIR GEORGIAN LIMITED,1
4825,CPR2,CSZ3,OTHERS,1
4826,CYOO,CYUY,OTHERS,1
4827,CYOW,CYUY,OTHERS,1
4828,CYQB,CYUY,AIR GEORGIAN LIMITED,1
4829,CYRQ,CYUY,OTHERS,1
4830,CNV9,CSZ3,OTHERS,1
4831,CLA6,CSZ3,OTHERS,1
4832,CYSH,CSY4,OTHERS,1
4833,CSN3,CSY4,OTHERS,1
4834,CYTZ,CYUY,AIR GEORGIAN LIMITED,1
4835,CYRQ,CSY4,OTHERS,1
4836,CYRO,CSY4,OTHERS,1
4837,CYUL,CYUY,AVIATION STARLINK INC.,1
4838,CTE5,CSY4,OTHERS,1
4839,CSS4,CSY4,OTHERS,1
4840,CYWG,CYUY,AIRSPRINT INC.,1
4841,CSP6,CSY4,OTHERS,1
4842,CYYB,CYUY,OTHERS,1
4843,CYYZ,CYUY,AIR CANADA,1
4844,CYKZ,CYVO,OTHERS,1
4845,CSU3,CSX5,OTHERS,1
4847,CYFJ,CSU3,OTHERS,1
4848,CYMX,CYXE,OTHERS,1
4849,CYND,CYXE,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4850,CYUL,CYXE,AIRSPRINT INC.,1
4851,CYSN,CSU3,OTHERS,1
4852,CYOO,CSU3,OTHERS,1
4853,CSB3,CYXR,OTHERS,1
4854,CSE4,CYXU,OTHERS,1
4855,CYHU,CYXU,AIRSPRINT INC.,1
4856,CYHU,CYXU,BANK OF UTAH TRUSTEE,1
4857,CTQ2,CSU3,OTHERS,1
4858,CYUY,CYWG,OTHERS,1
4859,CZBM,CYXU,AIRSPRINT INC.,1
4860,CZBM,CYXU,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4861,CYHU,CYXX,OTHERS,1
4862,CYUL,CYXX,OTHERS,1
4863,CSY4,CSU3,OTHERS,1
4864,CSE4,CYYB,OTHERS,1
4865,CSP5,CYYB,OTHERS,1
4866,CSS3,CYYB,OTHERS,1
4867,CTR6,CYYB,OTHERS,1
4868,CSJ5,CSU3,OTHERS,1
4869,CYHU,CYXE,OTHERS,1
4870,CSB3,CSU7,OTHERS,1
4871,CNV9,CYVR,OTHERS,1
4872,CSJ5,CYWG,OTHERS,1
4873,CYHU,CYVR,BANK OF UTAH TRUSTEE,1
4874,CSS3,CSX5,OTHERS,1
4875,CSA2,CSX5,OTHERS,1
4876,CZBM,CSX3,OTHERS,1
4880,CYND,CSV8,OTHERS,1
4881,CYJN,CSV8,OTHERS,1
4882,CYUL,CYVR,SUNWING AIRLINES INC.,1
4883,CYHU,CYWG,AIR CANADA,1
4884,CYUL,CYWG,SKY REGIONAL AIRLINES INC. /LIGNES AÉRIENNES SKY REGIONAL INC.,1
4885,CYSC,CSU7,OTHERS,1
4886,CYRQ,CSU7,OTHERS,1
4887,CYMX,CYWG,AIRSPRINT INC.,1
4888,CYMX,CSU7,OTHERS,1
4889,CYJN,CSU7,OTHERS,1
4890,CYND,CYWG,OTHERS,1
4891,CYSC,CYWG,OTHERS,1
4892,CYUL,CYWG,AIRSPRINT INC.,1
4893,CYFJ,CSU7,OTHERS,1
4894,CSE4,CSU7,OTHERS,1
4895,CYHU,CYUY,AIR GEORGIAN LIMITED,1
4896,CYHM,CYUY,AIR GEORGIAN LIMITED,1
4898,CYUY,CTA4,OTHERS,1
4899,CYQB,CTA4,OTHERS,1
4900,CYND,CTA4,OTHERS,1
4901,CYHU,CTA4,OTHERS,1
4902,CNV9,CTA4,OTHERS,1
4904,CZBM,CTA3,OTHERS,1
4920,CSC3,CTE5,OTHERS,1
4921,CTA4,CYUY,OTHERS,1
4922,CYUL,CTG3,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
4924,CYND,CTQ2,OTHERS,1
4925,CYKZ,CTQ2,OTHERS,1
4926,CSU3,CTQ2,OTHERS,1
4927,CSR3,CTQ2,OTHERS,1
4928,CYHU,CTK6,OTHERS,1
4931,CYND,CTG3,OTHERS,1
4932,CYGV,CTG3,OTHERS,1
4933,CSY4,CTG3,OTHERS,1
4934,CSZ3,CTE5,OTHERS,1
4936,CSR3,CTE5,OTHERS,1
4937,CSP6,CTE5,OTHERS,1
4941,CYCC,CSZ3,OTHERS,1
4944,CZBM,CSZ3,OTHERS,1
4945,CYTZ,CSZ3,PORTER AIRLINES INC.,1
4947,CYSH,CSZ3,OTHERS,1
4950,CYKZ,CSZ3,AVIATION STARLINK INC.,1
4951,CYFJ,CSZ3,OTHERS,1
4954,CTE5,CSZ3,OTHERS,1
4955,CSU3,CSZ3,OTHERS,1
4956,CSS3,CSZ3,OTHERS,1
4958,CSQ3,CSZ3,OTHERS,1
4959,CSN3,CSZ3,OTHERS,1
4960,CNV9,CYUY,OTHERS,1
4961,CSC9,CYUY,AIR GEORGIAN LIMITED,1
4968,CYSC,CSZ4,OTHERS,1
4969,CYHU,CSZ4,AVIATION STARLINK INC.,1
4980,CYMX,CYYB,BANK OF UTAH TRUSTEE,1
4981,CSF7,CSU3,OTHERS,1
4982,CSE4,CSU3,OTHERS,1
4984,CNF3,CZBM,OTHERS,1
4985,CNL3,CZBM,OTHERS,1
4986,CNN8,CZBM,OTHERS,1
4987,CNV8,CZBM,OTHERS,1
4988,CNW3,CZBM,OTHERS,1
4989,CPS2,CZBM,OTHERS,1
4990,CNV9,CSR3,OTHERS,1
4991,CSB3,CZBM,AIR CANADA,1
4992,CSD3,CZBM,OTHERS,1
4993,CSE3,CSR3,OTHERS,1
4994,CSG3,CZBM,OTHERS,1
4995,CSH5,CZBM,OTHERS,1
4996,CSJ4,CZBM,OTHERS,1
4997,CSJ5,CZBM,OTHERS,1
4998,CYTZ,CSQ3,OTHERS,1
4999,CSM3,CZBM,OTHERS,1
5000,CYRQ,CSQ3,OTHERS,1
5001,CYND,CSQ3,OTHERS,1
5002,CYKZ,CSQ3,OTHERS,1
5003,CSZ3,CSQ3,OTHERS,1
5004,CNC4,CZBM,OTHERS,1
5005,CYQB,CSR3,OTHERS,1
5006,CYND,CZBA,OTHERS,1
5007,CYQB,CYZV,OTHERS,1
5008,CYKF,CSR3,OTHERS,1
5009,CYVB,CYZV,OTHERS,1
5010,CNV9,CZBA,OTHERS,1
5011,CSJ4,CZBA,OTHERS,1
5012,CSP5,CZBA,OTHERS,1
5013,CSQ3,CZBA,OTHERS,1
5014,CST3,CZBA,OTHERS,1
5015,CYHU,CSR3,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5016,CYJN,CZBA,OTHERS,1
5017,CYHM,CSR3,OTHERS,1
5019,CTY5,CSR3,OTHERS,1
5020,CYUL,CZBA,WESTJET ENCORE LTD.,1
5021,CTR6,CSR3,OTHERS,1
5022,CSA2,CZBF,OTHERS,1
5023,CSE4,CZBF,OTHERS,1
5024,CTQ2,CSR3,OTHERS,1
5025,CYND,CZBF,OTHERS,1
5026,CYQB,CZBF,OTHERS,1
5027,CSP6,CSR3,OTHERS,1
5028,CSJ5,CSR3,OTHERS,1
5029,CSX3,CZBM,OTHERS,1
5030,CSX5,CZBM,OTHERS,1
5031,CSZ3,CZBM,OTHERS,1
5032,CST3,CSP6,OTHERS,1
5033,CYXU,CZBM,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5034,CYYB,CZBM,OTHERS,1
5035,CYYG,CZBM,OTHERS,1
5036,CYND,CSP6,OTHERS,1
5037,CTE5,CSP6,OTHERS,1
5038,CYYZ,CZBM,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5039,CZBA,CZBM,OTHERS,1
5043,CSY3,CSQ3,OTHERS,1
5046,CSS3,CSP6,OTHERS,1
5048,CSQ3,CSP6,OTHERS,1
5051,CSP5,CSP6,OTHERS,1
5052,CYUL,CZBM,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5053,CYVR,CSP6,FLAIR AIRLINE,1
5054,CYYZ,CSP6,SUNWING AIRLINES INC.,1
5055,CYYZ,CSP6,WESTJET ENCORE LTD.,1
5056,CTR6,CZBM,OTHERS,1
5057,CTY5,CZBM,OTHERS,1
5058,CYBW,CZBM,OTHERS,1
5059,CSU3,CSQ3,OTHERS,1
5060,CYFD,CZBM,OTHERS,1
5061,CSJ4,CSQ3,OTHERS,1
5062,CYHM,CZBM,AIRSPRINT INC.,1
5063,CSH5,CSQ3,OTHERS,1
5064,CYHZ,CZBM,OTHERS,1
5065,CNV4,CSQ3,OTHERS,1
5066,CYJN,CZBM,BANK OF UTAH TRUSTEE,1
5067,CNS4,CSQ3,OTHERS,1
5068,CNP7,CSQ3,OTHERS,1
5069,CNN8,CSQ3,OTHERS,1
5070,CNA3,CSQ3,OTHERS,1
5071,CLA4,CSQ3,OTHERS,1
5074,CYPQ,CZBM,OTHERS,1
5075,CYQB,CZBM,OTHERS,1
5077,CYOW,CSR3,AVIATION STARLINK INC.,1
5078,CYUL,CYQY,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5079,CYUL,CYYT,AVIATION STARLINK INC.,1
5080,CYKZ,CST3,OTHERS,1
5081,CYKF,CST3,OTHERS,1
5082,CYUL,CYYG,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5083,CZBM,CYYG,OTHERS,1
5084,CYFJ,CYYJ,OTHERS,1
5085,CYHU,CYYJ,OTHERS,1
5086,CYMX,CYYJ,OTHERS,1
5087,CYJN,CST3,OTHERS,1
5088,CTE5,CST3,OTHERS,1
5089,CYMX,CYYT,OTHERS,1
5090,CYUL,CYYT,CARGOJET AIRWAYS LTD.,1
5091,CYRO,CST3,OTHERS,1
5092,CSX3,CST3,OTHERS,1
5093,CSS3,CST3,OTHERS,1
5094,CYUL,CYYT,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5095,CSP5,CST3,OTHERS,1
5096,CSN3,CST3,OTHERS,1
5097,CNV9,CYYZ,BANK OF UTAH TRUSTEE,1
5098,CSM3,CST3,OTHERS,1
5099,CSD3,CST3,OTHERS,1
5100,CSB3,CST3,OTHERS,1
5101,CNV9,CYYZ,SUNWING AIRLINES INC.,1
5102,CYOW,CST3,OTHERS,1
5103,CYSC,CYYG,OTHERS,1
5104,CYQS,CSR3,OTHERS,1
5105,CYUL,CST7,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5106,CPF6,CSU3,OTHERS,1
5107,CNV9,CSU3,OTHERS,1
5108,CYUL,CYYB,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5109,CNV9,CYYC,OTHERS,1
5110,CNL8,CSU3,OTHERS,1
5111,CNL3,CSU3,OTHERS,1
5112,CNF3,CSU3,OTHERS,1
5113,CCV4,CSU3,OTHERS,1
5114,CZBM,CST7,OTHERS,1
5115,CYUL,CST7,AIR TRANSAT,1
5116,CYSC,CYYG,JAZZ AVIATION LP,1
5117,CYUL,CST7,AIR GEORGIAN LIMITED,1
5118,CYQB,CST7,OTHERS,1
5119,CSE4,CST7,OTHERS,1
5121,CZBM,CYYC,OTHERS,1
5122,CSG3,CYYG,OTHERS,1
5123,CSJ5,CYYG,OTHERS,1
5124,CYHU,CYYG,OTHERS,1
5125,CYJN,CYYG,OTHERS,1
5126,CYSH,CST3,OTHERS,1
5127,CPL3,CST3,OTHERS,1
5128,CSJ5,CYYZ,OTHERS,1
5129,CSP6,CYYZ,OTHERS,1
5130,CYWG,CSR3,OTHERS,1
5131,CPR2,CSS3,OTHERS,1
5132,CLA6,CSS3,OTHERS,1
5139,CYZR,CSR3,OTHERS,1
5140,CYUY,CYYZ,AIR CANADA,1
5141,CYUL,CSR3,AIRSPRINT INC.,1
5142,CPG5,CST3,OTHERS,1
5143,CYTR,CSR3,OTHERS,1
5144,CZBM,CYYZ,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5145,CYUL,CYZD,AIR CANADA,1
5146,CYSN,CSR3,OTHERS,1
5147,CYUL,CYZD,SKY REGIONAL AIRLINES INC. /LIGNES AÉRIENNES SKY REGIONAL INC.,1
5148,CYHU,CYZR,OTHERS,1
5149,CYJN,CYZR,OTHERS,1
5150,CYSC,CYZR,OTHERS,1
5151,CYRO,CSR3,OTHERS,1
5152,CYGP,CYZV,OTHERS,1
5153,CSA2,CSS3,OTHERS,1
5154,CSC3,CSS3,OTHERS,1
5155,CSE3,CSS3,OTHERS,1
5156,CSL3,CSS3,OTHERS,1
5157,CTR6,CYYZ,AIR CANADA,1
5158,CTR6,CYYZ,WESTJET ENCORE LTD.,1
5159,CYFJ,CYYZ,AIRSPRINT INC.,1
5160,CNP7,CST3,OTHERS,1
5161,CNF3,CST3,OTHERS,1
5162,CYHU,CYYZ,BANK OF UTAH TRUSTEE,1
5164,CYJN,CSS4,OTHERS,1
5165,CSY3,CSS4,OTHERS,1
5166,CYMX,CYYZ,AIRSPRINT INC.,1
5167,CSU3,CSS4,OTHERS,1
5168,CYND,CYYZ,AIR CANADA,1
5169,CSP5,CSS4,OTHERS,1
5170,CSA2,CSS4,OTHERS,1
5171,CYUL,CSS3,OTHERS,1
5172,CYJN,CSS3,OTHERS,1
5173,CTY5,CSS3,OTHERS,1
5174,CSY3,CSS3,OTHERS,1
5175,CSP6,CSS3,OTHERS,1
5176,CSN3,CSS3,OTHERS,1
5180,CYHU,CYHM,AVIATION STARLINK INC.,1
5182,CYZV,CYGV,OTHERS,1
5183,CYUY,CYGV,OTHERS,1
5185,CYPN,CYGV,OTHERS,1
5186,CSE4,CYGV,OTHERS,1
5187,CYJN,CYHM,OTHERS,1
5190,CYUL,CYGP,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5191,CYUL,CYGP,AIRSPRINT INC.,1
5192,CYQB,CYGP,OTHERS,1
5193,CYOW,CYGP,OTHERS,1
5194,CYGV,CYGP,OTHERS,1
5196,CYHU,CYHM,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5197,CYMX,CYHM,AIRSPRINT INC.,1
5199,CZBM,CYHM,AIRSPRINT INC.,1
5206,CYSC,CYHS,OTHERS,1
5207,CYUY,CYHM,OTHERS,1
5208,CYND,CYHM,AIRSPRINT INC.,1
5209,CYUY,CYHM,AIR GEORGIAN LIMITED,1
5211,CYUL,CYHM,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5213,CYUL,CYHM,AIR TRANSAT,1
5214,CYSC,CYHM,AIR GEORGIAN LIMITED,1
5215,CYND,CYHM,OTHERS,1
5216,CYHU,CYGM,OTHERS,1
5217,CSN7,CYGM,OTHERS,1
5226,CZBM,CYGK,OTHERS,1
5237,CYUL,CYGK,AIRSPRINT INC.,1
5238,CYSC,CYGK,OTHERS,1
5240,CYRQ,CYGK,OTHERS,1
5242,CSU3,CYGK,OTHERS,1
5243,CST3,CYGK,OTHERS,1
5249,CYLW,CYHU,AIRSPRINT INC.,1
5250,CYOW,CYHU,JAZZ AVIATION LP,1
5255,CYND,CYHU,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5256,CYNA,CYHU,OTHERS,1
5258,CYMX,CYHU,BANK OF UTAH TRUSTEE,1
5259,CYLW,CYHU,OTHERS,1
5260,CYKZ,CYHU,JAZZ AVIATION LP,1
5261,CYQG,CYHU,AIRSPRINT INC.,1
5262,CYHM,CYHU,AIRSPRINT INC.,1
5265,CYHM,CYHU,AIR GEORGIAN LIMITED,1
5267,CYGP,CYHU,OTHERS,1
5270,CZBF,CYHU,OTHERS,1
5271,CYYZ,CYHU,AVIATION STARLINK INC.,1
5272,CYYG,CYHU,AIR CANADA,1
5273,CYXX,CYHU,OTHERS,1
5274,CYXU,CYHU,AIRSPRINT INC.,1
5275,CYXR,CYHU,OTHERS,1
5276,CYVR,CYHU,FLAIR AIRLINE,1
5277,CYUL,CYHU,AIR TRANSAT,1
5278,CYUL,CYHU,AIR CANADA,1
5279,CYTZ,CYHU,PORTER AIRLINES INC.,1
5280,CYQG,CYHU,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5283,CYSG,CYHU,OTHERS,1
5284,CYSC,CYHU,AIRSPRINT INC.,1
5285,CYSA,CYHU,OTHERS,1
5287,CYQY,CYHU,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5288,CYQY,CYHU,OTHERS,1
5290,CYCK,CYHU,OTHERS,1
5291,CYAV,CYHU,OTHERS,1
5292,CNV8,CYHU,OTHERS,1
5293,CNP7,CYHU,OTHERS,1
5295,CNL8,CYHU,OTHERS,1
5296,CCQ3,CYHU,OTHERS,1
5307,CNV9,CYHU,AVIATION STARLINK INC.,1
5310,CTY5,CYHU,OTHERS,1
5311,CTR6,CYHU,OTHERS,1
5312,CTG3,CYHU,OTHERS,1
5313,CTE5,CYHU,OTHERS,1
5314,CTA4,CYHU,OTHERS,1
5318,CSN7,CYHU,OTHERS,1
5320,CSN5,CYHU,OTHERS,1
5322,CPS2,CYHU,OTHERS,1
5323,CPR2,CYHU,OTHERS,1
5346,CYUL,CYBG,JAZZ AVIATION LP,1
5347,CYRQ,CYAV,OTHERS,1
5349,CYND,CYAV,OTHERS,1
5351,CYHU,CYAV,OTHERS,1
5361,CZBM,CTY5,OTHERS,1
5367,CYKZ,CTR6,AVIATION STARLINK INC.,1
5368,CYKA,CTR6,OTHERS,1
5369,CYJN,CTR6,OTHERS,1
5370,CYHM,CTR6,AVIATION STARLINK INC.,1
5371,CYGK,CTR6,OTHERS,1
5372,CYGK,CTR6,AIRSPRINT INC.,1
5373,CYEG,CTR6,OTHERS,1
5374,CSY4,CTR6,OTHERS,1
5378,CSA2,CTR6,OTHERS,1
5379,CNN8,CTR6,OTHERS,1
5381,CLC2,CTR6,OTHERS,1
5384,CYVB,CTQ6,OTHERS,1
5385,CYOW,CTR6,JAZZ AVIATION LP,1
5386,CYPQ,CTR6,OTHERS,1
5387,CYQG,CTR6,SUNWING AIRLINES INC.,1
5388,CYRO,CTR6,OTHERS,1
5398,CZBA,CTR6,OTHERS,1
5399,CYYZ,CTR6,REPUBLIC AIRWAYS INC,1
5400,CYYZ,CTR6,BANK OF UTAH TRUSTEE,1
5402,CYYZ,CTR6,AIR GEORGIAN LIMITED,1
5403,CYXU,CTR6,OTHERS,1
5404,CYXT,CTR6,OTHERS,1
5405,CYWG,CTR6,OTHERS,1
5406,CYVR,CTR6,OTHERS,1
5407,CYUL,CTR6,REPUBLIC AIRWAYS INC,1
5408,CYSH,CTR6,OTHERS,1
5409,CYHU,CYBW,OTHERS,1
5410,CYYJ,CYFJ,OTHERS,1
5411,CSL3,CYFJ,OTHERS,1
5413,CSY4,CYFJ,OTHERS,1
5414,CSY3,CYFJ,OTHERS,1
5415,CSP6,CYFJ,OTHERS,1
5416,CSP5,CYFJ,OTHERS,1
5418,CYCK,CYFJ,OTHERS,1
5419,CSJ5,CYFJ,OTHERS,1
5421,CSG3,CYFJ,OTHERS,1
5424,CNV9,CYFJ,OTHERS,1
5426,CNP3,CYFJ,OTHERS,1
5427,CNC3,CYFJ,OTHERS,1
5428,CYCH,CYFJ,OTHERS,1
5430,CSQ3,CYCC,OTHERS,1
5432,CYYB,CYFJ,OTHERS,1
5433,CYUL,CYFJ,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5434,CYTR,CYFJ,OTHERS,1
5435,CYSN,CYFJ,OTHERS,1
5436,CYSB,CYFJ,OTHERS,1
5437,CYRQ,CYFJ,OTHERS,1
5439,CYRP,CYFJ,OTHERS,1
5440,CYPQ,CYFJ,OTHERS,1
5441,CYEE,CYFJ,OTHERS,1
5443,CYOW,CYFJ,AVIATION STARLINK INC.,1
5444,CYOO,CYFJ,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5445,CYOO,CYFJ,OTHERS,1
5448,CYHM,CYFJ,OTHERS,1
5449,CYGK,CYFJ,OTHERS,1
5450,CYGK,CYFJ,AIRSPRINT INC.,1
5451,CYUL,CYFD,OTHERS,1
5453,CYRQ,CYFD,OTHERS,1
5454,CSA2,CYCH,OTHERS,1
5456,CYHU,CYCK,OTHERS,1
5457,CYFJ,CYCK,OTHERS,1
5458,CNV9,CYCK,OTHERS,1
5460,CYUL,CYCH,AVIATION STARLINK INC.,1
5463,CYHU,CYCH,OTHERS,1
5464,CYUL,CYCD,OTHERS,1
5465,CYND,CYFD,OTHERS,1
5469,CYSC,CYCC,OTHERS,1
5470,CYRQ,CYCC,OTHERS,1
5471,CSY3,CYCC,OTHERS,1
5472,CSU3,CYCC,OTHERS,1
5479,CYHU,CYFD,OTHERS,1
5480,CYHU,CYFD,AIRSPRINT INC.,1
5481,CYFJ,CYFD,OTHERS,1
5483,CSB3,CYFD,OTHERS,1
5485,CYUL,CYEY,OTHERS,1
5486,CYUL,CYEG,SUNWING AIRLINES INC.,1
5488,CYUL,CYEG,SKYSERVICE BUSINESS AVIATION INC./SKYSERVICE AVIATION D'AFFAIRES INC.,1
5490,CYUL,CYEE,OTHERS,1
5491,CYFJ,CYEE,OTHERS,1
5492,CTY5,CYCL,OTHERS,1
5493,CSU3,CYCL,OTHERS,1
5494,CSR3,CYCL,OTHERS,1
5495,CSJ5,CYCL,OTHERS,1
